t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789944381.890,0,aim,0.0000,0.0000,0.0000,0.6655,0.0797,-0.0162,0.2886,-0.5762,0.2721,0.1492
1789944381.990,0,aim,0.0000,0.0000,0.0000,0.4808,0.0261,-0.0161,0.2886,-0.5761,0.3435,0.1557
1789944382.090,0,aim,0.0000,0.0000,0.0000,0.3426,0.0154,-0.0161,0.2886,-0.5763,0.3789,0.1574
1789944382.191,0,aim,0.0000,0.0000,0.0000,0.1022,0.0021,-0.0161,0.2887,-0.5762,0.4089,0.1584
1789944382.311,0,aim,0.0000,0.0000,0.0000,0.0293,0.0011,-0.0159,0.2887,-0.5763,0.4174,0.1587
1789944382.412,0,aim,0.0000,0.0000,0.0000,0.0181,0.0009,-0.0161,0.2887,-0.5763,0.4194,0.1587
1789944382.530,0,aim,0.0000,0.0000,0.0000,0.0110,0.0052,-0.0162,0.2886,-0.5765,0.4212,0.1591
1789944382.650,0,aim,0.0000,0.0000,0.0000,0.0030,-0.0049,-0.0162,0.2887,-0.5764,0.4221,0.1595
1789944382.751,0,aim,0.0000,0.0000,0.0000,0.0014,-0.0047,-0.0162,0.2888,-0.5763,0.4223,0.1590
1789944382.870,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0165,0.2887,-0.5764,0.4225,0.1587
1789944382.989,0,aim,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0165,0.2888,-0.5763,0.4224,0.1585
1789944383.091,0,aim,0.0000,0.0000,0.0000,0.7091,0.0677,-0.0166,0.2889,-0.5763,0.4297,0.1633
1789944383.213,0,aim,0.0000,0.0000,0.0000,0.5747,0.0091,-0.0166,0.2889,-0.5760,0.4885,0.1695
1789944383.330,0,aim,0.0000,0.0000,0.0000,0.3847,0.0006,-0.0165,0.2889,-0.5759,0.5501,0.1702
1789944383.430,0,aim,0.0000,0.0000,0.0000,0.1927,-0.0022,-0.0165,0.2890,-0.5758,0.5762,0.1703
1789944383.552,0,aim,0.0000,0.0000,0.0000,0.0630,-0.0023,-0.0167,0.2890,-0.5759,0.5930,0.1700
1789944383.670,0,aim,0.0000,0.0000,0.0000,0.0201,-0.0024,-0.0167,0.2890,-0.5758,0.5988,0.1697
1789944383.771,0,aim,0.0000,0.0000,0.0000,0.0057,0.0034,-0.0167,0.2888,-0.5757,0.6005,0.1699
1789944383.890,0,aim,0.0000,0.0000,0.0000,0.0011,-0.0036,-0.0167,0.2889,-0.5756,0.6011,0.1701
1789944384.010,0,aim,0.0000,0.0000,0.0000,-0.0024,-0.0009,-0.0166,0.2889,-0.5755,0.6010,0.1697
1789944384.110,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0165,0.2888,-0.5756,0.6009,0.1698
1789944384.231,0,aim,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0165,0.2890,-0.5756,0.6010,0.1697
1789944384.353,0,aim,0.0000,0.0000,0.0000,0.3565,-0.4589,-0.0163,0.2889,-0.5758,0.6134,0.1577
1789944384.469,0,aim,0.0000,0.0000,0.0000,0.0960,-0.1894,-0.0162,0.2890,-0.5758,0.6455,0.1093
1789944384.570,0,aim,0.0000,0.0000,0.0000,0.0365,-0.0665,-0.0162,0.2889,-0.5757,0.6529,0.0946
1789944384.672,0,aim,0.0000,0.0000,0.0000,0.0192,-0.0201,-0.0164,0.2887,-0.5756,0.6560,0.0894
1789944384.790,0,aim,0.0000,0.0000,0.0000,0.0041,-0.0076,-0.0163,0.2887,-0.5755,0.6576,0.0875
1789944384.913,0,aim,0.0000,0.0000,0.0000,0.0011,-0.0041,-0.0163,0.2887,-0.5755,0.6578,0.0871
1789944385.030,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0163,0.2887,-0.5755,0.6580,0.0868
1789944385.157,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0163,0.2886,-0.5756,0.6580,0.0866
1789944385.270,0,aim,0.0000,0.0000,0.0000,-0.8178,0.4337,-0.0164,0.2885,-0.5756,0.6510,0.0937
1789944385.370,0,aim,0.0000,0.0000,0.0000,-0.7493,0.2480,-0.0164,0.2886,-0.5757,0.6146,0.1265
1789944385.470,0,aim,0.0000,0.0000,0.0000,-0.6156,0.0915,-0.0164,0.2885,-0.5758,0.5527,0.1467
1789944385.590,0,aim,0.0000,0.0000,0.0000,-0.4541,0.0349,-0.0164,0.2885,-0.5759,0.4940,0.1541
1789944385.692,0,aim,0.0000,0.0000,0.0000,-0.2170,0.0082,-0.0164,0.2886,-0.5759,0.4505,0.1567
1789944385.810,0,aim,0.0000,0.0000,0.0000,-0.0605,0.0032,-0.0164,0.2886,-0.5759,0.4310,0.1577
1789944385.930,0,aim,0.0000,0.0000,0.0000,-0.0179,-0.0004,-0.0163,0.2887,-0.5760,0.4254,0.1580
1789944386.050,0,aim,0.0000,0.0000,0.0000,-0.0060,-0.0044,-0.0163,0.2887,-0.5760,0.4238,0.1583
1789944386.170,0,aim,0.0000,0.0000,0.0000,-0.0000,0.0014,-0.0164,0.2887,-0.5761,0.4235,0.1578
1789944386.273,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0164,0.2887,-0.5761,0.4237,0.1578
1789944386.390,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0166,0.2888,-0.5762,0.4237,0.1578
1789944386.512,0,aim,0.0000,0.0000,0.0000,-0.6670,-0.7990,-0.0166,0.2889,-0.5763,0.4223,0.1566
1789944386.630,0,aim,0.0000,0.0000,0.0000,-0.6129,-0.7507,-0.0166,0.2889,-0.5762,0.3986,0.1312
1789944386.735,0,aim,0.0000,0.0000,0.0000,-0.4753,-0.6343,-0.0167,0.2889,-0.5762,0.3484,0.0760
1789944386.849,0,aim,0.0000,0.0000,0.0000,-0.1761,-0.4139,-0.0166,0.2889,-0.5761,0.2930,-0.0029
1789944386.955,0,aim,0.0000,0.0000,0.0000,-0.0683,-0.2038,-0.0167,0.2887,-0.5762,0.2802,-0.0346
1789944387.070,0,aim,0.0000,0.0000,0.0000,-0.0102,-0.0469,-0.0169,0.2888,-0.5763,0.2741,-0.0544
1789944387.170,0,aim,0.0000,0.0000,0.0000,0.0024,-0.0082,-0.0170,0.2888,-0.5765,0.2734,-0.0584
1789944387.270,0,aim,0.0000,0.0000,0.0000,-0.0027,-0.0037,-0.0170,0.2888,-0.5764,0.2737,-0.0591
1789944387.392,0,aim,0.0000,0.0000,0.0000,0.0006,0.0005,-0.0170,0.2887,-0.5763,0.2736,-0.0595
1789944387.510,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0170,0.2887,-0.5762,0.2736,-0.0597
1789944387.611,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0170,0.2887,-0.5761,0.2736,-0.0595
1789944387.714,0,aim,0.0000,0.0000,0.0000,0.6288,0.5837,-0.0170,0.2886,-0.5761,0.2748,-0.0584
1789944387.822,0,aim,0.0000,0.0000,0.0000,0.5694,0.5169,-0.0169,0.2888,-0.5763,0.2987,-0.0342
1789944387.929,0,aim,0.0000,0.0000,0.0000,0.3930,0.2946,-0.0169,0.2889,-0.5762,0.3559,0.0194
1789944388.033,0,aim,0.0000,0.0000,0.0000,0.1980,0.1262,-0.0169,0.2889,-0.5761,0.3837,0.0403
1789944388.150,0,aim,0.0000,0.0000,0.0000,0.0511,0.0340,-0.0171,0.2889,-0.5760,0.4032,0.0515
1789944388.251,0,aim,0.0000,0.0000,0.0000,0.0182,0.0108,-0.0171,0.2890,-0.5761,0.4077,0.0542
1789944388.369,0,aim,0.0000,0.0000,0.0000,0.0061,0.0020,-0.0171,0.2889,-0.5760,0.4092,0.0552
1789944388.470,0,aim,0.0000,0.0000,0.0000,0.0003,-0.0054,-0.0172,0.2891,-0.5760,0.4100,0.0552
1789944388.570,0,aim,0.0000,0.0000,0.0000,-0.0019,-0.0027,-0.0171,0.2890,-0.5759,0.4102,0.0549
1789944388.671,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0171,0.2891,-0.5758,0.4098,0.0545
1789944388.773,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0171,0.2891,-0.5758,0.4098,0.0544
