t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789861361.083,0,move,0.0012,-0.3972,0.0380,0.0005,0.0009,0.0671,0.7967,-1.3621,-0.0001,-0.0001
1789861361.183,0,move,0.0010,-0.2829,0.0254,-0.0005,-0.0008,0.0671,0.7601,-1.3590,0.0001,0.0001
1789861361.284,0,move,0.0012,-0.1806,0.0160,-0.0001,-0.0001,0.0671,0.7345,-1.3566,0.0000,0.0000
1789861361.403,0,move,-0.0002,-0.1061,0.0092,-0.0011,0.0009,0.0674,0.7159,-1.3549,0.0001,-0.0001
1789861361.522,0,move,-0.0003,-0.0678,0.0057,-0.0002,-0.0004,0.0674,0.7063,-1.3540,0.0000,0.0001
1789861361.622,0,move,-0.0004,-0.0398,0.0028,0.0009,-0.0004,0.0675,0.6994,-1.3533,-0.0001,0.0001
1789861361.726,0,move,-0.0002,-0.0281,0.0018,0.0016,-0.0004,0.0674,0.6964,-1.3531,-0.0002,0.0001
1789861361.843,0,move,0.0006,-0.0149,0.0004,0.0004,0.0003,0.0672,0.6931,-1.3527,-0.0000,-0.0000
1789861361.944,0,move,0.0002,-0.0098,0.0004,-0.0006,0.0001,0.0673,0.6919,-1.3527,0.0001,-0.0000
1789861362.064,0,move,0.0001,-0.0063,0.0007,0.0005,0.0012,0.0673,0.6910,-1.3528,-0.0001,-0.0001
1789861362.184,0,move,0.0003,-0.0029,0.0005,0.0006,0.0009,0.0673,0.6901,-1.3528,-0.0001,-0.0001
1789861362.285,0,verify,0.0003,-0.0022,-0.0004,0.0001,-0.0005,0.0673,0.6900,-1.3525,-0.0000,0.0001
1789861362.403,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,0.0674,0.6900,-1.3526,0.0001,0.0000
1789861362.524,0,aim,0.0000,0.0000,0.0000,0.9000,0.8561,0.0675,0.6903,-1.3526,0.0038,0.0037
1789861362.643,0,aim,0.0000,0.0000,0.0000,0.8412,0.7639,0.0676,0.6902,-1.3524,0.0548,0.0541
1789861362.744,0,aim,0.0000,0.0000,0.0000,0.7072,0.6186,0.0676,0.6902,-1.3524,0.1254,0.1224
1789861362.863,0,aim,0.0000,0.0000,0.0000,0.5182,0.4302,0.0675,0.6901,-1.3524,0.2044,0.1899
1789861362.963,0,aim,0.0000,0.0000,0.0000,0.3442,0.1916,0.0675,0.6903,-1.3524,0.2527,0.2283
1789861363.083,0,aim,0.0000,0.0000,0.0000,0.0662,0.0427,0.0674,0.6904,-1.3525,0.2879,0.2469
1789861363.183,0,aim,0.0000,0.0000,0.0000,0.0243,0.0159,0.0674,0.6904,-1.3524,0.2932,0.2500
1789861363.303,0,aim,0.0000,0.0000,0.0000,0.0067,0.0066,0.0674,0.6903,-1.3525,0.2952,0.2516
1789861363.404,0,aim,0.0000,0.0000,0.0000,0.0018,0.0075,0.0675,0.6902,-1.3526,0.2955,0.2522
1789861363.504,0,aim,0.0000,0.0000,0.0000,-0.0020,0.0039,0.0676,0.6903,-1.3528,0.2958,0.2528
1789861363.623,0,post_press,0.0000,0.0000,0.0000,-0.0027,-0.0005,0.0676,0.6904,-1.3528,0.2957,0.2530
1789861363.723,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0675,0.6903,-1.3527,0.2955,0.2530
1789861363.824,0,aim,0.0000,0.0000,0.0000,0.0000,0.0000,0.0675,0.6903,-1.3526,0.2954,0.2529
1789861363.925,0,aim,0.0000,0.0000,0.0000,-0.9000,0.0941,0.0674,0.6902,-1.3527,0.2916,0.2565
1789861364.026,0,aim,0.0000,0.0000,0.0000,-0.9000,0.0311,0.0675,0.6902,-1.3529,0.2522,0.2646
1789861364.127,0,aim,0.0000,0.0000,0.0000,-0.9000,0.0153,0.0677,0.6901,-1.3528,0.2022,0.2670
1789861364.243,0,aim,0.0000,0.0000,0.0000,-0.7578,0.0087,0.0676,0.6899,-1.3528,0.1040,0.2683
1789861364.344,0,aim,0.0000,0.0000,0.0000,-0.6048,0.0022,0.0675,0.6900,-1.3529,0.0337,0.2690
1789861364.463,0,aim,0.0000,0.0000,0.0000,-0.4103,-0.0008,0.0675,0.6901,-1.3529,-0.0336,0.2689
1789861364.565,0,aim,0.0000,0.0000,0.0000,-0.1703,-0.0012,0.0674,0.6901,-1.3527,-0.0694,0.2686
1789861364.683,0,aim,0.0000,0.0000,0.0000,-0.0338,-0.0026,0.0674,0.6902,-1.3527,-0.0863,0.2685
1789861364.802,0,aim,0.0000,0.0000,0.0000,-0.0064,-0.0034,0.0674,0.6904,-1.3528,-0.0895,0.2682
1789861364.912,0,aim,0.0000,0.0000,0.0000,-0.0016,0.0007,0.0674,0.6904,-1.3529,-0.0901,0.2678
1789861365.023,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0673,0.6904,-1.3528,-0.0903,0.2678
1789861365.126,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0672,0.6904,-1.3529,-0.0902,0.2678
1789861365.243,0,aim,0.0000,0.0000,0.0000,0.9000,-0.6442,0.0672,0.6903,-1.3529,-0.0834,0.2607
1789861365.363,0,aim,0.0000,0.0000,0.0000,0.8838,-0.5259,0.0671,0.6902,-1.3529,-0.0370,0.2138
1789861365.484,0,aim,0.0000,0.0000,0.0000,0.7244,-0.2955,0.0672,0.6900,-1.3529,0.0500,0.1572
1789861365.584,0,aim,0.0000,0.0000,0.0000,0.5656,-0.0776,0.0673,0.6900,-1.3529,0.1193,0.1301
1789861365.687,0,aim,0.0000,0.0000,0.0000,0.4009,-0.0223,0.0672,0.6899,-1.3528,0.1738,0.1233
1789861365.803,0,aim,0.0000,0.0000,0.0000,0.1355,-0.0071,0.0670,0.6900,-1.3529,0.2120,0.1214
1789861365.911,0,aim,0.0000,0.0000,0.0000,0.0565,-0.0071,0.0670,0.6901,-1.3530,0.2221,0.1208
1789861366.023,0,aim,0.0000,0.0000,0.0000,0.0190,-0.0024,0.0668,0.6902,-1.3529,0.2276,0.1201
1789861366.142,0,aim,0.0000,0.0000,0.0000,0.0048,0.0000,0.0668,0.6902,-1.3529,0.2291,0.1195
1789861366.243,0,post_press,0.0000,0.0000,0.0000,0.0009,-0.0023,0.0668,0.6903,-1.3527,0.2294,0.1192
1789861366.363,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0669,0.6903,-1.3527,0.2295,0.1191
1789861366.463,0,aim,0.0000,0.0000,0.0000,0.6607,0.6084,0.0668,0.6903,-1.3527,0.2294,0.1191
1789861366.564,0,aim,0.0000,0.0000,0.0000,0.6196,0.5632,0.0667,0.6904,-1.3527,0.2479,0.1368
1789861366.684,0,aim,0.0000,0.0000,0.0000,0.4665,0.3950,0.0665,0.6903,-1.3527,0.3053,0.1916
1789861366.803,0,aim,0.0000,0.0000,0.0000,0.2058,0.1233,0.0665,0.6904,-1.3526,0.3535,0.2289
1789861366.916,0,aim,0.0000,0.0000,0.0000,0.0724,0.0433,0.0663,0.6904,-1.3527,0.3709,0.2390
1789861367.023,0,aim,0.0000,0.0000,0.0000,0.0141,0.0103,0.0664,0.6904,-1.3526,0.3777,0.2428
1789861367.123,0,aim,0.0000,0.0000,0.0000,0.0027,0.0044,0.0664,0.6904,-1.3525,0.3791,0.2436
1789861367.251,0,aim,0.0000,0.0000,0.0000,0.0022,0.0028,0.0664,0.6901,-1.3524,0.3795,0.2442
1789861367.363,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0664,0.6901,-1.3524,0.3798,0.2444
1789861367.463,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0664,0.6902,-1.3524,0.3798,0.2443
1789861367.564,0,aim,0.0000,0.0000,0.0000,-0.4722,0.0458,0.0664,0.6901,-1.3524,0.3763,0.2465
1789861367.683,0,aim,0.0000,0.0000,0.0000,-0.3046,0.0131,0.0663,0.6901,-1.3523,0.3389,0.2508
1789861367.783,0,aim,0.0000,0.0000,0.0000,-0.0868,0.0022,0.0663,0.6901,-1.3523,0.3115,0.2519
1789861367.883,0,aim,0.0000,0.0000,0.0000,-0.0206,0.0010,0.0662,0.6901,-1.3523,0.3037,0.2520
1789861367.983,0,aim,0.0000,0.0000,0.0000,-0.0108,0.0012,0.0663,0.6901,-1.3523,0.3020,0.2520
1789861368.103,0,aim,0.0000,0.0000,0.0000,-0.0047,-0.0013,0.0664,0.6902,-1.3523,0.3009,0.2519
1789861368.223,0,post_press,0.0000,0.0000,0.0000,-0.0010,-0.0014,0.0664,0.6901,-1.3522,0.3004,0.2521
1789861368.343,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0664,0.6903,-1.3522,0.3002,0.2520
1789861368.443,0,finish,0.0000,0.0000,0.0000,0.0000,0.0000,0.0664,0.6904,-1.3523,0.3002,0.2520
