t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1790023430.927,0,move,-0.0010,-0.4874,0.1135,0.0013,-0.0005,-0.1035,0.6503,-1.0058,-0.0002,0.0001
1790023431.045,0,move,-0.0006,-0.3948,0.0653,0.0004,0.0001,-0.1036,0.5947,-0.9937,-0.0000,-0.0000
1790023431.166,0,move,0.0001,-0.2481,0.0381,0.0002,0.0004,-0.1037,0.5507,-0.9869,-0.0000,-0.0000
1790023431.285,0,move,0.0005,-0.1421,0.0232,-0.0007,-0.0004,-0.1038,0.5242,-0.9832,0.0001,0.0000
1790023431.385,0,move,0.0008,-0.0985,0.0156,-0.0005,-0.0009,-0.1039,0.5133,-0.9813,0.0001,0.0001
1790023431.486,0,move,0.0007,-0.0632,0.0099,-0.0001,-0.0006,-0.1039,0.5045,-0.9799,0.0000,0.0001
1790023431.604,0,move,0.0008,-0.0353,0.0055,-0.0011,-0.0008,-0.1039,0.4975,-0.9788,0.0001,0.0001
1790023431.705,0,move,0.0014,-0.0220,0.0031,-0.0006,-0.0009,-0.1041,0.4942,-0.9782,0.0001,0.0001
1790023431.825,0,move,0.0011,-0.0139,0.0020,-0.0004,-0.0006,-0.1040,0.4922,-0.9779,0.0001,0.0001
1790023431.926,0,move,0.0011,-0.0097,0.0012,-0.0000,-0.0007,-0.1040,0.4911,-0.9777,0.0000,0.0001
1790023432.045,0,move,0.0011,-0.0053,0.0002,0.0008,0.0006,-0.1040,0.4900,-0.9774,-0.0001,-0.0001
1790023432.164,0,move,0.0011,-0.0034,-0.0000,0.0012,0.0007,-0.1040,0.4896,-0.9774,-0.0001,-0.0001
1790023432.265,0,move,0.0005,-0.0024,-0.0000,0.0004,-0.0005,-0.1038,0.4893,-0.9774,-0.0000,0.0001
1790023432.370,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1037,0.4891,-0.9773,-0.0001,-0.0000
1790023432.485,0,aim,0.0000,0.0000,0.0000,0.9000,0.5719,-0.1037,0.4892,-0.9774,-0.0002,-0.0001
1790023432.587,0,aim,0.0000,0.0000,0.0000,0.9000,0.5518,-0.1036,0.4893,-0.9774,0.0069,0.0071
1790023432.705,0,aim,0.0000,0.0000,0.0000,0.9000,0.4085,-0.1037,0.4894,-0.9774,0.0541,0.0536
1790023432.805,0,aim,0.0000,0.0000,0.0000,0.9000,0.1548,-0.1036,0.4893,-0.9774,0.1276,0.0915
1790023432.926,0,aim,0.0000,0.0000,0.0000,0.9000,0.0374,-0.1037,0.4893,-0.9774,0.2389,0.1059
1790023433.053,0,aim,0.0000,0.0000,0.0000,0.7873,0.0100,-0.1037,0.4892,-0.9773,0.3459,0.1094
1790023433.164,0,aim,0.0000,0.0000,0.0000,0.5933,0.0002,-0.1038,0.4894,-0.9774,0.4371,0.1102
1790023433.265,0,aim,0.0000,0.0000,0.0000,0.4353,0.0008,-0.1038,0.4894,-0.9775,0.4925,0.1103
1790023433.365,0,aim,0.0000,0.0000,0.0000,0.1872,0.0018,-0.1037,0.4893,-0.9774,0.5335,0.1105
1790023433.485,0,aim,0.0000,0.0000,0.0000,0.0288,-0.0004,-0.1038,0.4893,-0.9773,0.5536,0.1106
1790023433.586,0,aim,0.0000,0.0000,0.0000,0.0074,0.0034,-0.1038,0.4891,-0.9773,0.5562,0.1106
1790023433.704,0,aim,0.0000,0.0000,0.0000,0.0004,0.0030,-0.1036,0.4890,-0.9772,0.5568,0.1111
1790023433.806,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1038,0.4891,-0.9771,0.5568,0.1112
1790023433.926,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1038,0.4890,-0.9771,0.5568,0.1113
1790023434.054,0,aim,0.0000,0.0000,0.0000,-0.9000,0.5638,-0.1040,0.4890,-0.9771,0.5553,0.1126
1790023434.165,0,aim,0.0000,0.0000,0.0000,-0.9000,0.4716,-0.1042,0.4891,-0.9770,0.5227,0.1443
1790023434.265,0,aim,0.0000,0.0000,0.0000,-0.9000,0.2664,-0.1043,0.4892,-0.9771,0.4631,0.1864
1790023434.366,0,aim,0.0000,0.0000,0.0000,-0.8082,0.0745,-0.1044,0.4892,-0.9771,0.3779,0.2102
1790023434.466,0,aim,0.0000,0.0000,0.0000,-0.6534,0.0229,-0.1045,0.4894,-0.9772,0.3013,0.2162
1790023434.569,0,aim,0.0000,0.0000,0.0000,-0.5276,0.0060,-0.1045,0.4895,-0.9772,0.2504,0.2178
1790023434.685,0,aim,0.0000,0.0000,0.0000,-0.2845,0.0018,-0.1045,0.4895,-0.9772,0.1914,0.2185
1790023434.787,0,aim,0.0000,0.0000,0.0000,-0.0612,-0.0022,-0.1047,0.4895,-0.9772,0.1645,0.2188
1790023434.916,0,aim,0.0000,0.0000,0.0000,-0.0140,0.0044,-0.1047,0.4894,-0.9773,0.1587,0.2189
1790023435.025,0,aim,0.0000,0.0000,0.0000,-0.0029,0.0026,-0.1047,0.4893,-0.9774,0.1573,0.2194
1790023435.125,0,post_press,0.0000,0.0000,0.0000,0.0024,0.0012,-0.1047,0.4893,-0.9773,0.1569,0.2195
1790023435.247,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1048,0.4894,-0.9775,0.1569,0.2195
1790023435.365,0,aim,0.0000,0.0000,0.0000,0.9000,-0.8282,-0.1048,0.4892,-0.9774,0.1569,0.2196
1790023435.467,0,aim,0.0000,0.0000,0.0000,0.9000,-0.8061,-0.1048,0.4892,-0.9775,0.1687,0.2080
1790023435.586,0,aim,0.0000,0.0000,0.0000,0.8168,-0.7021,-0.1047,0.4891,-0.9776,0.2232,0.1553
1790023435.705,0,aim,0.0000,0.0000,0.0000,0.6455,-0.5185,-0.1046,0.4890,-0.9777,0.3081,0.0794
1790023435.825,0,aim,0.0000,0.0000,0.0000,0.4468,-0.2792,-0.1047,0.4890,-0.9778,0.3821,0.0230
1790023435.925,0,aim,0.0000,0.0000,0.0000,0.2060,-0.0962,-0.1045,0.4892,-0.9777,0.4233,-0.0005
1790023436.025,0,aim,0.0000,0.0000,0.0000,0.0374,-0.0267,-0.1044,0.4892,-0.9777,0.4442,-0.0093
1790023436.127,0,aim,0.0000,0.0000,0.0000,0.0149,-0.0061,-0.1045,0.4891,-0.9778,0.4472,-0.0114
1790023436.245,0,aim,0.0000,0.0000,0.0000,0.0031,0.0010,-0.1045,0.4891,-0.9778,0.4487,-0.0122
1790023436.366,0,post_press,0.0000,0.0000,0.0000,-0.0050,0.0004,-0.1043,0.4891,-0.9777,0.4489,-0.0123
1790023436.466,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1043,0.4890,-0.9776,0.4488,-0.0123
1790023436.585,0,aim,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1042,0.4889,-0.9775,0.4487,-0.0124
1790023436.716,0,aim,0.0000,0.0000,0.0000,0.7022,0.5141,-0.1042,0.4890,-0.9773,0.4605,-0.0001
1790023436.825,0,aim,0.0000,0.0000,0.0000,0.5770,0.3341,-0.1043,0.4891,-0.9773,0.5153,0.0478
1790023436.945,0,aim,0.0000,0.0000,0.0000,0.3820,0.0694,-0.1043,0.4891,-0.9774,0.5788,0.0810
1790023437.065,0,aim,0.0000,0.0000,0.0000,0.1105,0.0142,-0.1042,0.4892,-0.9773,0.6145,0.0874
1790023437.165,0,aim,0.0000,0.0000,0.0000,0.0322,0.0017,-0.1042,0.4893,-0.9773,0.6240,0.0887
1790023437.266,0,aim,0.0000,0.0000,0.0000,0.0072,-0.0014,-0.1041,0.4893,-0.9773,0.6267,0.0890
1790023437.395,0,aim,0.0000,0.0000,0.0000,-0.0015,-0.0012,-0.1041,0.4893,-0.9773,0.6277,0.0890
1790023437.505,0,post_press,0.0000,0.0000,0.0000,0.0005,-0.0071,-0.1042,0.4895,-0.9773,0.6275,0.0887
1790023437.606,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1040,0.4897,-0.9772,0.6274,0.0886
1790023437.724,0,aim,0.0000,0.0000,0.0000,-0.4500,0.1665,-0.1043,0.4896,-0.9774,0.6276,0.0886
1790023437.826,0,aim,0.0000,0.0000,0.0000,-0.4087,0.0935,-0.1043,0.4895,-0.9774,0.6156,0.0980
1790023437.946,0,aim,0.0000,0.0000,0.0000,-0.1461,0.0267,-0.1041,0.4894,-0.9774,0.5767,0.1068
1790023438.065,0,aim,0.0000,0.0000,0.0000,-0.0309,0.0039,-0.1042,0.4895,-0.9773,0.5624,0.1091
1790023438.185,0,aim,0.0000,0.0000,0.0000,-0.0117,-0.0026,-0.1042,0.4895,-0.9772,0.5599,0.1096
1790023438.292,0,aim,0.0000,0.0000,0.0000,-0.0034,-0.0041,-0.1042,0.4894,-0.9770,0.5589,0.1094
1790023438.405,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1043,0.4893,-0.9772,0.5587,0.1092
1790023438.505,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1041,0.4894,-0.9772,0.5586,0.1093
1790023438.605,0,finish,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1041,0.4894,-0.9772,0.5586,0.1093
