t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789944818.907,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0001,1.4836,-1.9723,0.0000,-0.0003
1789944819.017,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0003,1.4836,-1.9725,-0.0001,-0.0002
1789944819.132,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0004,1.4837,-1.9725,-0.0002,-0.0001
1789944819.251,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0003,1.4837,-1.9724,-0.0002,-0.0000
1789944819.396,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0003,1.4838,-1.9723,-0.0002,0.0000
1789944819.512,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4837,-1.9725,-0.0003,0.0001
1789944819.616,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.4839,-1.9726,-0.0004,0.0001
1789944819.720,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,1.4838,-1.9726,-0.0003,0.0003
1789944819.821,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0001,1.4837,-1.9726,-0.0004,0.0002
1789944819.932,0,move,0.4457,-0.5400,0.7200,0.0020,-0.0004,0.0005,1.4831,-1.9717,-0.0003,0.0000
1789944820.051,0,move,0.4199,-0.5400,0.7200,0.0005,0.0006,0.0157,1.4670,-1.9499,-0.0001,-0.0001
1789944820.154,0,move,0.3777,-0.5400,0.7200,0.0006,0.0005,0.0386,1.4434,-1.9199,-0.0001,-0.0001
1789944820.272,0,move,0.2103,-0.5400,0.7200,0.0003,0.0008,0.0830,1.3810,-1.8354,-0.0000,-0.0001
1789944820.393,0,move,0.1238,-0.5400,0.7200,-0.0008,0.0010,0.1047,1.3149,-1.7508,0.0001,-0.0001
1789944820.512,0,move,0.0744,-0.5400,0.7200,-0.0005,0.0009,0.1170,1.2502,-1.6662,0.0001,-0.0001
1789944820.632,0,move,0.0459,-0.5400,0.7200,-0.0004,-0.0007,0.1242,1.1854,-1.5789,0.0001,0.0001
1789944820.752,0,move,0.0303,-0.5400,0.7200,-0.0009,-0.0004,0.1280,1.1287,-1.5081,0.0001,0.0000
1789944820.855,0,move,0.0182,-0.5400,0.7200,-0.0006,0.0001,0.1311,1.0647,-1.4213,0.0001,-0.0000
1789944820.956,0,move,0.0131,-0.5400,0.7200,0.0003,-0.0000,0.1323,1.0208,-1.3630,-0.0000,0.0000
1789944821.072,0,move,0.0073,-0.5400,0.7200,0.0012,0.0011,0.1338,0.9587,-1.2749,-0.0001,-0.0001
1789944821.195,0,move,0.0044,-0.5400,0.7200,-0.0002,-0.0007,0.1345,0.8831,-1.1741,0.0000,0.0001
1789944821.313,0,move,0.0034,-0.5400,0.7200,-0.0004,0.0001,0.1348,0.8173,-1.0882,0.0001,-0.0000
1789944821.432,0,move,0.0028,-0.5400,0.7113,-0.0008,0.0002,0.1349,0.7639,-1.0173,0.0001,-0.0000
1789944821.533,0,move,0.0022,-0.5400,0.5903,-0.0006,-0.0010,0.1351,0.6994,-0.9370,0.0001,0.0001
1789944821.652,0,move,0.0012,-0.5400,0.4469,-0.0013,-0.0017,0.1353,0.6345,-0.8709,0.0002,0.0002
1789944821.755,0,move,0.0007,-0.4910,0.3122,-0.0004,-0.0010,0.1355,0.5916,-0.8373,0.0000,0.0001
1789944821.872,0,move,0.0000,-0.3844,0.1745,-0.0001,-0.0007,0.1356,0.5281,-0.8028,0.0000,0.0001
1789944821.992,0,move,-0.0001,-0.2648,0.1154,-0.0002,0.0001,0.1356,0.4938,-0.7881,0.0000,-0.0000
1789944822.092,0,move,0.0006,-0.1851,0.0823,-0.0009,-0.0005,0.1355,0.4739,-0.7798,0.0001,0.0001
1789944822.219,0,move,0.0003,-0.0991,0.0442,-0.0011,-0.0007,0.1355,0.4524,-0.7703,0.0001,0.0001
1789944822.331,0,move,0.0004,-0.0598,0.0268,0.0001,0.0006,0.1355,0.4425,-0.7659,-0.0000,-0.0001
1789944822.432,0,move,0.0007,-0.0393,0.0182,-0.0001,0.0003,0.1354,0.4374,-0.7638,0.0000,-0.0000
1789944822.532,0,move,-0.0001,-0.0260,0.0117,-0.0004,0.0004,0.1357,0.4341,-0.7621,0.0001,-0.0001
1789944822.632,0,move,-0.0004,-0.0167,0.0075,-0.0010,0.0007,0.1357,0.4318,-0.7611,0.0001,-0.0001
1789944822.753,0,move,-0.0005,-0.0104,0.0044,-0.0000,0.0009,0.1358,0.4302,-0.7603,0.0000,-0.0001
1789944822.874,0,move,-0.0003,-0.0055,0.0015,-0.0003,-0.0004,0.1357,0.4290,-0.7596,0.0000,0.0000
1789944822.992,0,move,-0.0000,-0.0033,0.0001,-0.0009,-0.0009,0.1356,0.4284,-0.7592,0.0001,0.0001
1789944823.092,0,move,0.0003,-0.0029,0.0000,-0.0012,-0.0002,0.1356,0.4283,-0.7592,0.0002,0.0000
1789944823.212,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,0.1357,0.4283,-0.7593,0.0003,0.0001
1789944823.313,0,aim,0.0000,0.0000,0.0000,-0.4729,0.7394,0.1356,0.4283,-0.7593,-0.0008,0.0015
1789944823.421,0,aim,0.0000,0.0000,0.0000,-0.3963,0.6891,0.1358,0.4283,-0.7593,-0.0245,0.0261
1789944823.531,0,aim,0.0000,0.0000,0.0000,-0.1384,0.5359,0.1357,0.4284,-0.7593,-0.0600,0.0897
1789944823.632,0,aim,0.0000,0.0000,0.0000,-0.0530,0.3761,0.1357,0.4285,-0.7592,-0.0704,0.1382
1789944823.752,0,aim,0.0000,0.0000,0.0000,-0.0197,0.1443,0.1356,0.4285,-0.7591,-0.0742,0.1682
1789944823.872,0,aim,0.0000,0.0000,0.0000,-0.0045,0.0417,0.1356,0.4284,-0.7592,-0.0761,0.1813
1789944823.977,0,aim,0.0000,0.0000,0.0000,-0.0026,0.0209,0.1356,0.4283,-0.7592,-0.0767,0.1847
1789944824.093,0,aim,0.0000,0.0000,0.0000,0.0005,0.0067,0.1356,0.4284,-0.7591,-0.0767,0.1861
1789944824.193,0,aim,0.0000,0.0000,0.0000,0.0009,0.0034,0.1355,0.4283,-0.7591,-0.0765,0.1867
1789944824.294,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1356,0.4283,-0.7592,-0.0765,0.1870
1789944824.413,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1356,0.4284,-0.7591,-0.0766,0.1870
1789944824.513,0,aim,0.0000,0.0000,0.0000,0.7027,-0.1760,0.1355,0.4283,-0.7591,-0.0766,0.1870
1789944824.632,0,aim,0.0000,0.0000,0.0000,0.6641,-0.0791,0.1355,0.4282,-0.7590,-0.0582,0.1753
1789944824.732,0,aim,0.0000,0.0000,0.0000,0.5226,-0.0214,0.1354,0.4280,-0.7590,-0.0009,0.1686
1789944824.833,0,aim,0.0000,0.0000,0.0000,0.4007,-0.0090,0.1356,0.4280,-0.7590,0.0368,0.1672
1789944824.954,0,aim,0.0000,0.0000,0.0000,0.1273,-0.0047,0.1356,0.4281,-0.7589,0.0753,0.1662
1789944825.074,0,aim,0.0000,0.0000,0.0000,0.0354,0.0024,0.1354,0.4281,-0.7591,0.0877,0.1659
1789944825.192,0,aim,0.0000,0.0000,0.0000,0.0121,0.0067,0.1354,0.4279,-0.7592,0.0909,0.1666
1789944825.293,0,aim,0.0000,0.0000,0.0000,0.0023,0.0013,0.1354,0.4279,-0.7592,0.0919,0.1672
1789944825.415,0,post_press,0.0000,0.0000,0.0000,0.0031,-0.0042,0.1354,0.4279,-0.7591,0.0917,0.1673
1789944825.535,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1354,0.4280,-0.7593,0.0917,0.1675
1789944825.657,0,aim,0.0000,0.0000,0.0000,0.3665,-0.5130,0.1355,0.4279,-0.7592,0.0918,0.1674
1789944825.772,0,aim,0.0000,0.0000,0.0000,0.1710,-0.4311,0.1354,0.4278,-0.7594,0.1169,0.1421
1789944825.885,0,aim,0.0000,0.0000,0.0000,0.0504,-0.1917,0.1354,0.4278,-0.7594,0.1317,0.1027
1789944825.992,0,aim,0.0000,0.0000,0.0000,0.0174,-0.0563,0.1354,0.4279,-0.7596,0.1359,0.0860
1789944826.111,0,aim,0.0000,0.0000,0.0000,0.0055,-0.0193,0.1354,0.4280,-0.7596,0.1374,0.0811
1789944826.232,0,aim,0.0000,0.0000,0.0000,0.0084,-0.0095,0.1352,0.4279,-0.7594,0.1380,0.0795
1789944826.332,0,aim,0.0000,0.0000,0.0000,0.0031,0.0007,0.1352,0.4278,-0.7595,0.1386,0.0789
1789944826.432,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1352,0.4277,-0.7597,0.1389,0.0793
1789944826.556,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1352,0.4279,-0.7596,0.1388,0.0792
1789944826.671,0,aim,0.0000,0.0000,0.0000,-0.7873,0.5612,0.1354,0.4279,-0.7594,0.1352,0.0827
1789944826.779,0,aim,0.0000,0.0000,0.0000,-0.7266,0.4716,0.1353,0.4281,-0.7594,0.1043,0.1131
1789944826.892,0,aim,0.0000,0.0000,0.0000,-0.5979,0.2758,0.1353,0.4280,-0.7594,0.0466,0.1552
1789944826.993,0,aim,0.0000,0.0000,0.0000,-0.4438,0.0928,0.1353,0.4280,-0.7594,-0.0084,0.1778
1789944827.093,0,aim,0.0000,0.0000,0.0000,-0.2114,0.0287,0.1354,0.4281,-0.7595,-0.0491,0.1860
1789944827.212,0,aim,0.0000,0.0000,0.0000,-0.0555,0.0082,0.1355,0.4282,-0.7597,-0.0695,0.1883
1789944827.317,0,aim,0.0000,0.0000,0.0000,-0.0206,0.0047,0.1355,0.4281,-0.7596,-0.0739,0.1890
1789944827.435,0,aim,0.0000,0.0000,0.0000,-0.0019,-0.0011,0.1354,0.4281,-0.7596,-0.0755,0.1893
1789944827.537,0,aim,0.0000,0.0000,0.0000,-0.0004,0.0025,0.1354,0.4281,-0.7596,-0.0759,0.1895
1789944827.652,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1356,0.4280,-0.7595,-0.0762,0.1898
1789944827.772,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1358,0.4279,-0.7596,-0.0762,0.1900
