t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789947984.636,0,move,0.0018,-0.5400,0.7200,0.0001,0.0002,0.1245,0.8059,-1.0717,-0.0000,-0.0000
1789947984.756,0,move,0.0011,-0.5400,0.6604,-0.0010,-0.0003,0.1247,0.7409,-0.9905,0.0001,0.0000
1789947984.876,0,move,0.0015,-0.5400,0.5361,-0.0008,-0.0009,0.1246,0.6749,-0.9146,0.0001,0.0001
1789947984.977,0,move,0.0005,-0.5094,0.3914,-0.0005,-0.0008,0.1249,0.6216,-0.8658,0.0001,0.0001
1789947985.096,0,move,0.0003,-0.4192,0.2281,0.0005,0.0000,0.1249,0.5646,-0.8250,-0.0001,-0.0000
1789947985.197,0,move,0.0002,-0.3225,0.1501,0.0003,0.0007,0.1250,0.5257,-0.8055,-0.0000,-0.0001
1789947985.317,0,move,0.0001,-0.1893,0.0895,0.0002,0.0006,0.1250,0.4924,-0.7903,-0.0000,-0.0001
1789947985.436,0,move,-0.0003,-0.1129,0.0527,-0.0001,0.0002,0.1251,0.4733,-0.7811,0.0000,-0.0000
1789947985.536,0,move,-0.0004,-0.0736,0.0346,-0.0004,0.0011,0.1251,0.4635,-0.7766,0.0001,-0.0001
1789947985.636,0,move,-0.0003,-0.0483,0.0227,-0.0008,0.0001,0.1251,0.4571,-0.7736,0.0001,-0.0000
1789947985.756,0,move,-0.0004,-0.0291,0.0139,-0.0008,-0.0004,0.1251,0.4523,-0.7714,0.0001,0.0000
1789947985.856,0,move,-0.0005,-0.0206,0.0098,-0.0011,0.0003,0.1251,0.4502,-0.7704,0.0001,-0.0000
1789947985.956,0,move,-0.0001,-0.0122,0.0060,-0.0010,0.0003,0.1250,0.4481,-0.7694,0.0001,-0.0000
1789947986.057,0,move,0.0000,-0.0088,0.0040,-0.0012,-0.0005,0.1250,0.4473,-0.7689,0.0001,0.0001
1789947986.177,0,move,0.0003,-0.0046,0.0019,-0.0004,0.0000,0.1249,0.4462,-0.7684,0.0000,-0.0000
1789947986.297,0,move,0.0004,-0.0025,0.0006,-0.0000,-0.0005,0.1249,0.4457,-0.7681,0.0000,0.0001
1789947986.398,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,0.1249,0.4457,-0.7681,-0.0001,0.0001
1789947986.518,0,aim,0.0000,0.0000,0.0000,0.4486,0.5556,0.1250,0.4457,-0.7680,0.0071,0.0074
1789947986.636,0,aim,0.0000,0.0000,0.0000,0.2391,0.4180,0.1249,0.4456,-0.7680,0.0464,0.0531
1789947986.739,0,aim,0.0000,0.0000,0.0000,0.0859,0.1878,0.1249,0.4457,-0.7679,0.0653,0.0883
1789947986.855,0,aim,0.0000,0.0000,0.0000,0.0235,0.0551,0.1250,0.4459,-0.7678,0.0727,0.1041
1789947986.957,0,aim,0.0000,0.0000,0.0000,0.0141,0.0275,0.1249,0.4458,-0.7680,0.0745,0.1084
1789947987.059,0,aim,0.0000,0.0000,0.0000,0.0044,0.0127,0.1250,0.4458,-0.7680,0.0753,0.1101
1789947987.178,0,aim,0.0000,0.0000,0.0000,0.0055,-0.0001,0.1248,0.4460,-0.7680,0.0758,0.1111
1789947987.297,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1249,0.4459,-0.7680,0.0761,0.1112
1789947987.418,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1249,0.4457,-0.7681,0.0761,0.1113
1789947987.537,0,aim,0.0000,0.0000,0.0000,-0.9000,0.1314,0.1249,0.4458,-0.7681,0.0641,0.1223
1789947987.656,0,aim,0.0000,0.0000,0.0000,-0.9000,0.0523,0.1249,0.4458,-0.7681,0.0218,0.1320
1789947987.757,0,aim,0.0000,0.0000,0.0000,-0.8609,0.0131,0.1249,0.4460,-0.7680,-0.0680,0.1359
1789947987.876,0,aim,0.0000,0.0000,0.0000,-0.6782,0.0056,0.1248,0.4460,-0.7682,-0.1631,0.1372
1789947987.977,0,aim,0.0000,0.0000,0.0000,-0.5262,0.0042,0.1250,0.4459,-0.7681,-0.2265,0.1379
1789947988.096,0,aim,0.0000,0.0000,0.0000,-0.3038,0.0007,0.1249,0.4459,-0.7681,-0.2822,0.1383
1789947988.198,0,aim,0.0000,0.0000,0.0000,-0.1262,0.0007,0.1250,0.4458,-0.7681,-0.3050,0.1384
1789947988.322,0,aim,0.0000,0.0000,0.0000,-0.0430,0.0050,0.1251,0.4457,-0.7680,-0.3159,0.1384
1789947988.436,0,aim,0.0000,0.0000,0.0000,-0.0130,0.0044,0.1251,0.4456,-0.7681,-0.3197,0.1389
1789947988.543,0,aim,0.0000,0.0000,0.0000,-0.0048,-0.0024,0.1251,0.4457,-0.7679,-0.3206,0.1389
1789947988.658,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.4457,-0.7679,-0.3208,0.1387
1789947988.779,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.4458,-0.7678,-0.3208,0.1386
1789947988.897,0,aim,0.0000,0.0000,0.0000,0.9000,-0.7025,0.1249,0.4456,-0.7678,-0.3196,0.1375
1789947989.016,0,aim,0.0000,0.0000,0.0000,0.9000,-0.6326,0.1249,0.4456,-0.7678,-0.2863,0.1054
1789947989.119,0,aim,0.0000,0.0000,0.0000,0.8158,-0.4938,0.1248,0.4457,-0.7678,-0.2255,0.0521
1789947989.236,0,aim,0.0000,0.0000,0.0000,0.6363,-0.2425,0.1246,0.4456,-0.7678,-0.1359,-0.0004
1789947989.356,0,aim,0.0000,0.0000,0.0000,0.4545,-0.0794,0.1248,0.4457,-0.7678,-0.0690,-0.0210
1789947989.459,0,aim,0.0000,0.0000,0.0000,0.3044,-0.0350,0.1247,0.4456,-0.7678,-0.0366,-0.0263
1789947989.578,0,aim,0.0000,0.0000,0.0000,0.0783,-0.0103,0.1248,0.4456,-0.7679,-0.0085,-0.0294
1789947989.680,0,aim,0.0000,0.0000,0.0000,0.0284,-0.0075,0.1247,0.4457,-0.7678,-0.0021,-0.0303
1789947989.783,0,aim,0.0000,0.0000,0.0000,0.0122,-0.0078,0.1247,0.4458,-0.7675,0.0002,-0.0312
1789947989.896,0,aim,0.0000,0.0000,0.0000,0.0040,-0.0003,0.1246,0.4458,-0.7677,0.0014,-0.0319
1789947989.996,0,aim,0.0000,0.0000,0.0000,-0.0029,0.0021,0.1247,0.4457,-0.7676,0.0017,-0.0319
1789947990.119,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1246,0.4456,-0.7677,0.0016,-0.0318
1789947990.236,0,aim,0.0000,0.0000,0.0000,0.0000,0.0000,0.1247,0.4457,-0.7677,0.0017,-0.0319
1789947990.358,0,aim,0.0000,0.0000,0.0000,0.6148,0.5868,0.1249,0.4459,-0.7675,0.0202,-0.0140
1789947990.477,0,aim,0.0000,0.0000,0.0000,0.4564,0.4270,0.1248,0.4459,-0.7674,0.0780,0.0407
1789947990.584,0,aim,0.0000,0.0000,0.0000,0.2263,0.1855,0.1249,0.4460,-0.7674,0.1203,0.0795
1789947990.696,0,aim,0.0000,0.0000,0.0000,0.0682,0.0509,0.1248,0.4460,-0.7673,0.1406,0.0960
1789947990.817,0,aim,0.0000,0.0000,0.0000,0.0221,0.0192,0.1248,0.4460,-0.7674,0.1462,0.1002
1789947990.919,0,aim,0.0000,0.0000,0.0000,0.0058,0.0121,0.1249,0.4458,-0.7675,0.1479,0.1020
1789947991.036,0,aim,0.0000,0.0000,0.0000,0.0029,0.0028,0.1249,0.4458,-0.7674,0.1484,0.1029
1789947991.156,0,post_press,0.0000,0.0000,0.0000,0.0021,-0.0016,0.1248,0.4459,-0.7674,0.1486,0.1030
1789947991.276,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1248,0.4459,-0.7674,0.1486,0.1029
1789947991.378,0,aim,0.0000,0.0000,0.0000,-0.4606,0.0619,0.1248,0.4458,-0.7675,0.1486,0.1028
1789947991.497,0,aim,0.0000,0.0000,0.0000,-0.3976,0.0279,0.1248,0.4457,-0.7675,0.1305,0.1078
1789947991.616,0,aim,0.0000,0.0000,0.0000,-0.1360,0.0080,0.1247,0.4457,-0.7675,0.0940,0.1100
1789947991.717,0,aim,0.0000,0.0000,0.0000,-0.0580,0.0019,0.1248,0.4457,-0.7674,0.0840,0.1105
1789947991.838,0,aim,0.0000,0.0000,0.0000,-0.0190,0.0023,0.1248,0.4457,-0.7674,0.0793,0.1105
1789947991.957,0,aim,0.0000,0.0000,0.0000,-0.0022,0.0038,0.1246,0.4456,-0.7676,0.0781,0.1111
1789947992.076,0,aim,0.0000,0.0000,0.0000,0.0024,-0.0005,0.1245,0.4456,-0.7674,0.0779,0.1114
1789947992.178,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1245,0.4455,-0.7674,0.0780,0.1115
1789947992.296,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1244,0.4455,-0.7675,0.0779,0.1116
