t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789941999.154,0,move,0.0005,-0.3780,0.0503,0.0005,-0.0009,0.0775,0.6732,-1.1558,-0.0001,0.0001
1789941999.254,0,move,0.0002,-0.2486,0.0324,0.0004,-0.0005,0.0775,0.6381,-1.1513,-0.0000,0.0001
1789941999.354,0,move,0.0001,-0.1577,0.0203,0.0005,-0.0008,0.0776,0.6154,-1.1483,-0.0001,0.0001
1789941999.475,0,move,0.0002,-0.0923,0.0125,0.0005,-0.0008,0.0775,0.5990,-1.1463,-0.0001,0.0001
1789941999.599,0,move,0.0002,-0.0552,0.0075,0.0004,0.0008,0.0776,0.5898,-1.1451,-0.0001,-0.0001
1789941999.701,0,move,0.0003,-0.0371,0.0051,0.0004,0.0002,0.0775,0.5852,-1.1445,-0.0001,-0.0000
1789941999.814,0,move,0.0008,-0.0220,0.0032,0.0002,-0.0012,0.0774,0.5815,-1.1440,-0.0000,0.0001
1789941999.914,0,move,0.0003,-0.0156,0.0021,-0.0009,-0.0005,0.0775,0.5799,-1.1437,0.0001,0.0001
1789942000.017,0,move,0.0000,-0.0094,0.0011,-0.0004,0.0003,0.0776,0.5783,-1.1435,0.0001,-0.0000
1789942000.135,0,move,-0.0002,-0.0061,0.0004,-0.0001,-0.0008,0.0776,0.5775,-1.1433,0.0000,0.0001
1789942000.240,0,move,0.0002,-0.0033,0.0008,0.0007,0.0003,0.0776,0.5768,-1.1434,-0.0001,-0.0000
1789942000.355,0,move,0.0000,-0.0020,0.0007,0.0006,0.0004,0.0776,0.5765,-1.1434,-0.0001,-0.0000
1789942000.455,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,0.0776,0.5762,-1.1432,0.0001,-0.0000
1789942000.574,0,aim,0.0000,0.0000,0.0000,0.4854,0.8313,0.0776,0.5763,-1.1430,0.0001,-0.0001
1789942000.680,0,aim,0.0000,0.0000,0.0000,0.4289,0.7978,0.0775,0.5764,-1.1431,0.0177,0.0184
1789942000.794,0,aim,0.0000,0.0000,0.0000,0.1767,0.6749,0.0775,0.5763,-1.1430,0.0582,0.0801
1789942000.915,0,aim,0.0000,0.0000,0.0000,0.0641,0.5254,0.0776,0.5763,-1.1431,0.0719,0.1412
1789942001.034,0,aim,0.0000,0.0000,0.0000,0.0186,0.2354,0.0775,0.5765,-1.1430,0.0780,0.2047
1789942001.134,0,aim,0.0000,0.0000,0.0000,0.0069,0.0869,0.0776,0.5765,-1.1431,0.0792,0.2234
1789942001.254,0,aim,0.0000,0.0000,0.0000,0.0000,0.0265,0.0777,0.5766,-1.1431,0.0796,0.2307
1789942001.354,0,aim,0.0000,0.0000,0.0000,-0.0003,0.0074,0.0777,0.5766,-1.1430,0.0794,0.2327
1789942001.454,0,aim,0.0000,0.0000,0.0000,-0.0017,0.0035,0.0778,0.5766,-1.1430,0.0793,0.2333
1789942001.574,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0777,0.5766,-1.1430,0.0793,0.2336
1789942001.694,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0776,0.5768,-1.1430,0.0792,0.2336
1789942001.815,0,aim,0.0000,0.0000,0.0000,-0.9000,0.1061,0.0777,0.5768,-1.1429,0.0778,0.2351
1789942001.934,0,aim,0.0000,0.0000,0.0000,-0.9000,0.0317,0.0776,0.5767,-1.1428,0.0459,0.2445
1789942002.054,0,aim,0.0000,0.0000,0.0000,-0.9000,0.0085,0.0774,0.5766,-1.1427,-0.0293,0.2475
1789942002.158,0,aim,0.0000,0.0000,0.0000,-0.8094,0.0047,0.0774,0.5766,-1.1427,-0.1169,0.2480
1789942002.274,0,aim,0.0000,0.0000,0.0000,-0.6257,0.0012,0.0773,0.5766,-1.1427,-0.2064,0.2485
1789942002.375,0,aim,0.0000,0.0000,0.0000,-0.4804,0.0079,0.0774,0.5765,-1.1430,-0.2614,0.2487
1789942002.475,0,aim,0.0000,0.0000,0.0000,-0.2988,0.0044,0.0775,0.5765,-1.1431,-0.3032,0.2495
1789942002.594,0,aim,0.0000,0.0000,0.0000,-0.0904,-0.0003,0.0775,0.5766,-1.1431,-0.3291,0.2498
1789942002.695,0,aim,0.0000,0.0000,0.0000,-0.0373,0.0018,0.0776,0.5765,-1.1431,-0.3361,0.2499
1789942002.814,0,aim,0.0000,0.0000,0.0000,-0.0124,-0.0027,0.0776,0.5766,-1.1430,-0.3394,0.2498
1789942002.934,0,aim,0.0000,0.0000,0.0000,-0.0059,-0.0003,0.0777,0.5765,-1.1429,-0.3406,0.2496
1789942003.053,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0776,0.5764,-1.1427,-0.3409,0.2494
1789942003.154,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0777,0.5764,-1.1427,-0.3410,0.2494
1789942003.255,0,aim,0.0000,0.0000,0.0000,0.9000,-0.6878,0.0776,0.5764,-1.1428,-0.3410,0.2493
1789942003.373,0,aim,0.0000,0.0000,0.0000,0.9000,-0.6471,0.0778,0.5763,-1.1427,-0.3228,0.2309
1789942003.475,0,aim,0.0000,0.0000,0.0000,0.8752,-0.4944,0.0778,0.5763,-1.1426,-0.2612,0.1715
1789942003.595,0,aim,0.0000,0.0000,0.0000,0.6965,-0.2255,0.0780,0.5763,-1.1427,-0.1662,0.1169
1789942003.714,0,aim,0.0000,0.0000,0.0000,0.5146,-0.0723,0.0779,0.5763,-1.1424,-0.0911,0.0967
1789942003.835,0,aim,0.0000,0.0000,0.0000,0.2978,-0.0248,0.0780,0.5763,-1.1425,-0.0387,0.0912
1789942003.955,0,aim,0.0000,0.0000,0.0000,0.0868,-0.0102,0.0780,0.5764,-1.1424,-0.0120,0.0888
1789942004.074,0,aim,0.0000,0.0000,0.0000,0.0270,-0.0000,0.0780,0.5763,-1.1425,-0.0049,0.0880
1789942004.175,0,aim,0.0000,0.0000,0.0000,0.0124,-0.0016,0.0781,0.5764,-1.1425,-0.0032,0.0879
1789942004.294,0,aim,0.0000,0.0000,0.0000,0.0062,-0.0031,0.0780,0.5765,-1.1424,-0.0021,0.0874
1789942004.394,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0780,0.5766,-1.1425,-0.0018,0.0872
1789942004.496,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0779,0.5765,-1.1425,-0.0019,0.0872
1789942004.597,0,aim,0.0000,0.0000,0.0000,0.6745,0.6355,0.0780,0.5765,-1.1425,-0.0005,0.0883
1789942004.698,0,aim,0.0000,0.0000,0.0000,0.6187,0.5780,0.0780,0.5765,-1.1425,0.0240,0.1121
1789942004.814,0,aim,0.0000,0.0000,0.0000,0.4559,0.4093,0.0779,0.5764,-1.1427,0.0842,0.1697
1789942004.936,0,aim,0.0000,0.0000,0.0000,0.1869,0.1434,0.0779,0.5763,-1.1427,0.1316,0.2092
1789942005.036,0,aim,0.0000,0.0000,0.0000,0.0660,0.0540,0.0779,0.5764,-1.1428,0.1466,0.2201
1789942005.154,0,aim,0.0000,0.0000,0.0000,0.0167,0.0185,0.0780,0.5763,-1.1428,0.1524,0.2248
1789942005.275,0,aim,0.0000,0.0000,0.0000,0.0079,0.0082,0.0778,0.5763,-1.1428,0.1541,0.2264
1789942005.394,0,aim,0.0000,0.0000,0.0000,0.0062,0.0028,0.0777,0.5763,-1.1427,0.1549,0.2267
1789942005.495,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0778,0.5763,-1.1427,0.1553,0.2270
1789942005.614,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0779,0.5763,-1.1427,0.1553,0.2269
1789942005.717,0,aim,0.0000,0.0000,0.0000,-0.4727,0.0662,0.0777,0.5762,-1.1428,0.1554,0.2268
1789942005.838,0,aim,0.0000,0.0000,0.0000,-0.3842,0.0196,0.0776,0.5762,-1.1427,0.1303,0.2323
1789942005.954,0,aim,0.0000,0.0000,0.0000,-0.1454,0.0039,0.0776,0.5762,-1.1427,0.0984,0.2339
1789942006.054,0,aim,0.0000,0.0000,0.0000,-0.0479,0.0027,0.0777,0.5762,-1.1428,0.0856,0.2344
1789942006.174,0,aim,0.0000,0.0000,0.0000,-0.0215,0.0044,0.0777,0.5762,-1.1429,0.0821,0.2346
1789942006.294,0,aim,0.0000,0.0000,0.0000,-0.0063,-0.0032,0.0778,0.5762,-1.1427,0.0800,0.2349
1789942006.414,0,post_press,0.0000,0.0000,0.0000,0.0022,-0.0000,0.0776,0.5762,-1.1427,0.0798,0.2346
1789942006.514,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0777,0.5762,-1.1427,0.0798,0.2346
1789942006.614,0,finish,0.0000,0.0000,0.0000,0.0000,0.0000,0.0776,0.5761,-1.1427,0.0799,0.2346
