t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789942438.200,0,wait_data,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0002,1.4826,-1.9723,0.0000,0.0002
1789942438.314,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0001,1.4827,-1.9722,-0.0000,0.0003
1789942438.414,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0001,1.4827,-1.9722,-0.0001,0.0004
1789942438.536,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0002,1.4827,-1.9722,-0.0000,0.0004
1789942438.653,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0002,1.4827,-1.9722,-0.0002,0.0003
1789942438.771,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0001,1.4828,-1.9721,-0.0003,0.0003
1789942438.889,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0001,1.4829,-1.9720,-0.0004,0.0004
1789942438.993,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0002,1.4827,-1.9720,-0.0005,0.0002
1789942439.094,0,move,0.1392,-0.5400,0.7200,0.0030,-0.0013,0.0017,1.4811,-1.9694,-0.0004,0.0002
1789942439.214,0,move,0.0856,-0.5400,0.7200,0.0010,-0.0016,0.0151,1.4611,-1.9432,-0.0001,0.0002
1789942439.314,0,move,0.0556,-0.5400,0.7200,0.0003,-0.0003,0.0226,1.4276,-1.8989,-0.0000,0.0000
1789942439.433,0,move,0.0331,-0.5400,0.7200,-0.0002,0.0001,0.0282,1.3692,-1.8215,0.0000,-0.0000
1789942439.536,0,move,0.0213,-0.5400,0.7200,-0.0005,-0.0007,0.0311,1.3158,-1.7459,0.0001,0.0001
1789942439.637,0,move,0.0140,-0.5400,0.7200,-0.0013,-0.0012,0.0330,1.2625,-1.6761,0.0002,0.0002
1789942439.756,0,move,0.0078,-0.5400,0.7200,-0.0006,-0.0003,0.0345,1.1964,-1.5901,0.0001,0.0000
1789942439.876,0,move,0.0045,-0.5400,0.7200,0.0003,-0.0011,0.0354,1.1313,-1.5022,-0.0000,0.0001
1789942439.993,0,move,0.0025,-0.5400,0.7200,0.0009,-0.0009,0.0358,1.0663,-1.4162,-0.0001,0.0001
1789942440.103,0,move,0.0019,-0.5400,0.7200,0.0011,-0.0002,0.0360,1.0128,-1.3447,-0.0001,0.0000
1789942440.214,0,move,0.0010,-0.5400,0.7200,0.0000,-0.0006,0.0362,0.9476,-1.2575,-0.0000,0.0001
1789942440.334,0,move,0.0004,-0.5400,0.7200,-0.0013,-0.0001,0.0364,0.8838,-1.1719,0.0002,0.0000
1789942440.453,0,move,0.0005,-0.5400,0.7200,-0.0003,-0.0006,0.0363,0.8186,-1.0863,0.0000,0.0001
1789942440.554,0,move,0.0003,-0.5400,0.6489,-0.0003,-0.0013,0.0364,0.7633,-1.0177,0.0000,0.0002
1789942440.654,0,move,0.0002,-0.5400,0.5462,-0.0003,-0.0009,0.0364,0.7092,-0.9551,0.0000,0.0001
1789942440.774,0,move,-0.0001,-0.5400,0.4119,-0.0001,-0.0006,0.0365,0.6555,-0.9058,0.0000,0.0001
1789942440.874,0,move,-0.0000,-0.5173,0.2438,0.0002,0.0006,0.0365,0.5922,-0.8638,-0.0000,-0.0001
1789942440.993,0,move,-0.0003,-0.4303,0.1453,0.0001,0.0013,0.0365,0.5361,-0.8392,-0.0000,-0.0002
1789942441.103,0,move,-0.0002,-0.3417,0.0958,-0.0001,0.0004,0.0365,0.4956,-0.8268,0.0000,-0.0001
1789942441.214,0,move,-0.0004,-0.2006,0.0576,-0.0001,0.0001,0.0366,0.4603,-0.8172,0.0000,-0.0000
1789942441.314,0,move,-0.0007,-0.1300,0.0372,-0.0010,0.0006,0.0366,0.4427,-0.8122,0.0001,-0.0001
1789942441.438,0,move,0.0001,-0.0786,0.0224,0.0002,0.0004,0.0364,0.4298,-0.8084,-0.0000,-0.0001
1789942441.554,0,move,0.0002,-0.0463,0.0136,0.0002,0.0015,0.0364,0.4217,-0.8063,-0.0000,-0.0002
1789942441.674,0,move,0.0003,-0.0280,0.0074,0.0004,-0.0001,0.0364,0.4172,-0.8047,-0.0000,0.0000
1789942441.794,0,move,0.0008,-0.0164,0.0044,-0.0003,-0.0004,0.0363,0.4143,-0.8040,0.0000,0.0001
1789942441.903,0,move,0.0008,-0.0103,0.0027,0.0001,0.0004,0.0363,0.4127,-0.8035,-0.0000,-0.0000
1789942442.014,0,move,0.0009,-0.0068,0.0018,-0.0001,0.0003,0.0362,0.4118,-0.8033,0.0000,-0.0000
