t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789860282.918,0,move,0.0049,-0.4613,0.3182,-0.0000,-0.0010,-0.0073,0.7993,-1.2664,0.0000,0.0001
1789860283.032,0,move,0.0029,-0.3447,0.1730,0.0002,0.0002,-0.0068,0.7407,-1.2301,-0.0000,-0.0000
1789860283.149,0,move,0.0011,-0.2019,0.1007,0.0014,-0.0002,-0.0064,0.7050,-1.2120,-0.0002,0.0000
1789860283.250,0,move,0.0009,-0.1404,0.0715,0.0001,-0.0004,-0.0063,0.6896,-1.2047,-0.0000,0.0001
1789860283.350,0,move,0.0006,-0.0818,0.0403,0.0005,-0.0012,-0.0063,0.6749,-1.1969,-0.0001,0.0002
1789860283.451,0,move,0.0010,-0.0584,0.0279,0.0001,-0.0002,-0.0064,0.6691,-1.1938,-0.0000,0.0000
1789860283.569,0,move,0.0005,-0.0313,0.0146,0.0005,0.0000,-0.0062,0.6623,-1.1905,-0.0001,-0.0000
1789860283.689,0,move,0.0001,-0.0199,0.0092,0.0009,-0.0005,-0.0061,0.6595,-1.1891,-0.0001,0.0001
1789860283.791,0,move,-0.0002,-0.0127,0.0058,0.0013,0.0006,-0.0061,0.6577,-1.1883,-0.0002,-0.0001
1789860283.910,0,move,0.0001,-0.0069,0.0029,0.0020,0.0008,-0.0061,0.6562,-1.1875,-0.0002,-0.0001
1789860284.030,0,move,0.0005,-0.0037,0.0013,0.0018,0.0005,-0.0062,0.6554,-1.1871,-0.0002,-0.0001
1789860284.150,0,move,-0.0001,-0.0015,0.0008,0.0006,0.0006,-0.0061,0.6549,-1.1870,-0.0001,-0.0001
1789860284.271,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0062,0.6547,-1.1870,0.0001,-0.0002
1789860284.390,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0062,0.6547,-1.1872,0.0000,-0.0001
1789860284.512,0,aim,0.0000,0.0000,0.0000,0.7842,0.8155,-0.0061,0.6547,-1.1871,0.0071,0.0075
1789860284.613,0,aim,0.0000,0.0000,0.0000,0.6941,0.7268,-0.0061,0.6547,-1.1871,0.0525,0.0540
1789860284.729,0,aim,0.0000,0.0000,0.0000,0.5106,0.5498,-0.0061,0.6548,-1.1871,0.1276,0.1305
1789860284.830,0,aim,0.0000,0.0000,0.0000,0.3356,0.3989,-0.0060,0.6546,-1.1870,0.1738,0.1798
1789860284.949,0,aim,0.0000,0.0000,0.0000,0.0918,0.1342,-0.0058,0.6545,-1.1870,0.2037,0.2176
1789860285.050,0,aim,0.0000,0.0000,0.0000,0.0393,0.0530,-0.0058,0.6546,-1.1869,0.2100,0.2269
1789860285.151,0,aim,0.0000,0.0000,0.0000,0.0180,0.0205,-0.0059,0.6545,-1.1867,0.2131,0.2311
1789860285.271,0,aim,0.0000,0.0000,0.0000,0.0103,0.0041,-0.0061,0.6545,-1.1866,0.2153,0.2331
1789860285.389,0,aim,0.0000,0.0000,0.0000,0.0055,0.0073,-0.0062,0.6543,-1.1867,0.2161,0.2335
1789860285.512,0,aim,0.0000,0.0000,0.0000,0.0018,0.0071,-0.0061,0.6543,-1.1870,0.2165,0.2345
1789860285.630,0,aim,0.0000,0.0000,0.0000,0.0017,-0.0040,-0.0062,0.6543,-1.1869,0.2170,0.2353
1789860285.749,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0062,0.6545,-1.1869,0.2172,0.2352
1789860285.850,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0062,0.6544,-1.1869,0.2172,0.2351
1789860285.969,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.0689,-0.0062,0.6546,-1.1870,0.2052,0.2278
1789860286.069,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.0255,-0.0061,0.6547,-1.1869,0.1635,0.2219
1789860286.170,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.0052,-0.0061,0.6545,-1.1869,0.0938,0.2201
1789860286.270,0,aim,0.0000,0.0000,0.0000,-0.8691,-0.0010,-0.0062,0.6545,-1.1869,0.0226,0.2197
1789860286.389,0,aim,0.0000,0.0000,0.0000,-0.6894,0.0044,-0.0063,0.6543,-1.1868,-0.0722,0.2196
1789860286.510,0,aim,0.0000,0.0000,0.0000,-0.5054,0.0042,-0.0064,0.6541,-1.1867,-0.1466,0.2202
1789860286.631,0,aim,0.0000,0.0000,0.0000,-0.2160,0.0063,-0.0064,0.6540,-1.1868,-0.2066,0.2208
1789860286.749,0,aim,0.0000,0.0000,0.0000,-0.0675,0.0076,-0.0064,0.6538,-1.1869,-0.2252,0.2214
1789860286.849,0,aim,0.0000,0.0000,0.0000,-0.0271,-0.0010,-0.0065,0.6540,-1.1868,-0.2299,0.2218
1789860286.970,0,aim,0.0000,0.0000,0.0000,-0.0067,0.0030,-0.0065,0.6538,-1.1868,-0.2323,0.2217
1789860287.089,0,aim,0.0000,0.0000,0.0000,0.0004,-0.0027,-0.0066,0.6540,-1.1869,-0.2330,0.2219
1789860287.191,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0064,0.6541,-1.1869,-0.2330,0.2217
1789860287.293,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0065,0.6540,-1.1869,-0.2332,0.2216
1789860287.410,0,aim,0.0000,0.0000,0.0000,0.9000,-0.6699,-0.0063,0.6542,-1.1870,-0.2332,0.2216
1789860287.510,0,aim,0.0000,0.0000,0.0000,0.9000,-0.6292,-0.0063,0.6541,-1.1870,-0.2148,0.2038
1789860287.629,0,aim,0.0000,0.0000,0.0000,0.9000,-0.4434,-0.0062,0.6541,-1.1869,-0.1393,0.1358
1789860287.750,0,aim,0.0000,0.0000,0.0000,0.7689,-0.2153,-0.0062,0.6542,-1.1869,-0.0557,0.0955
1789860287.850,0,aim,0.0000,0.0000,0.0000,0.6123,-0.0626,-0.0061,0.6542,-1.1869,0.0173,0.0763
1789860287.971,0,aim,0.0000,0.0000,0.0000,0.4295,-0.0212,-0.0061,0.6542,-1.1869,0.0824,0.0712
1789860288.089,0,aim,0.0000,0.0000,0.0000,0.1295,-0.0088,-0.0060,0.6544,-1.1867,0.1285,0.0687
1789860288.191,0,aim,0.0000,0.0000,0.0000,0.0622,-0.0045,-0.0060,0.6543,-1.1866,0.1368,0.0679
1789860288.309,0,aim,0.0000,0.0000,0.0000,0.0213,0.0007,-0.0061,0.6543,-1.1866,0.1425,0.0676
1789860288.430,0,aim,0.0000,0.0000,0.0000,0.0079,0.0039,-0.0062,0.6542,-1.1867,0.1442,0.0676
1789860288.549,0,aim,0.0000,0.0000,0.0000,-0.0000,-0.0019,-0.0061,0.6542,-1.1867,0.1449,0.0684
1789860288.650,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0061,0.6543,-1.1867,0.1450,0.0683
1789860288.750,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0059,0.6544,-1.1867,0.1450,0.0681
1789860288.869,0,aim,0.0000,0.0000,0.0000,0.6717,0.6763,-0.0058,0.6544,-1.1864,0.1521,0.0754
1789860288.990,0,aim,0.0000,0.0000,0.0000,0.5296,0.5313,-0.0059,0.6546,-1.1864,0.2103,0.1341
1789860289.092,0,aim,0.0000,0.0000,0.0000,0.4044,0.4016,-0.0060,0.6546,-1.1863,0.2505,0.1751
1789860289.209,0,aim,0.0000,0.0000,0.0000,0.0910,0.0905,-0.0059,0.6544,-1.1864,0.2944,0.2192
1789860289.309,0,aim,0.0000,0.0000,0.0000,0.0361,0.0368,-0.0058,0.6546,-1.1864,0.3008,0.2255
1789860289.429,0,aim,0.0000,0.0000,0.0000,0.0174,0.0098,-0.0060,0.6546,-1.1866,0.3040,0.2290
1789860289.549,0,aim,0.0000,0.0000,0.0000,0.0032,0.0057,-0.0060,0.6546,-1.1867,0.3057,0.2299
1789860289.652,0,aim,0.0000,0.0000,0.0000,0.0006,-0.0002,-0.0059,0.6546,-1.1866,0.3059,0.2304
1789860289.769,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0059,0.6546,-1.1865,0.3058,0.2302
1789860289.870,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0059,0.6546,-1.1864,0.3057,0.2302
1789860289.991,0,aim,0.0000,0.0000,0.0000,-0.5192,0.0183,-0.0056,0.6547,-1.1865,0.3057,0.2300
1789860290.109,0,aim,0.0000,0.0000,0.0000,-0.4671,0.0040,-0.0056,0.6548,-1.1866,0.2878,0.2314
1789860290.213,0,aim,0.0000,0.0000,0.0000,-0.2846,-0.0023,-0.0056,0.6549,-1.1866,0.2490,0.2317
1789860290.330,0,aim,0.0000,0.0000,0.0000,-0.0634,-0.0013,-0.0055,0.6549,-1.1865,0.2209,0.2315
1789860290.451,0,aim,0.0000,0.0000,0.0000,-0.0220,-0.0061,-0.0055,0.6550,-1.1864,0.2160,0.2315
1789860290.570,0,aim,0.0000,0.0000,0.0000,-0.0031,-0.0040,-0.0057,0.6550,-1.1864,0.2143,0.2310
1789860290.670,0,aim,0.0000,0.0000,0.0000,-0.0019,-0.0029,-0.0057,0.6551,-1.1865,0.2142,0.2307
1789860290.791,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0058,0.6553,-1.1865,0.2143,0.2307
1789860290.891,0,finish,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0058,0.6555,-1.1865,0.2144,0.2307
