t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789942418.595,0,wait_data,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,1.4836,-1.9717,-0.0001,0.0006
1789942418.741,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,1.4834,-1.9716,-0.0002,0.0006
1789942418.853,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,1.4832,-1.9715,-0.0000,0.0004
1789942418.974,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,1.4833,-1.9715,-0.0000,0.0004
1789942419.075,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,1.4832,-1.9716,0.0000,0.0003
1789942419.193,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,1.4833,-1.9716,0.0001,0.0004
1789942419.318,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,1.4833,-1.9718,0.0001,0.0005
1789942419.422,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,1.4833,-1.9718,0.0001,0.0005
1789942419.537,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,1.4833,-1.9717,0.0001,0.0005
1789942419.653,0,move,-0.1041,-0.5400,0.7200,-0.0007,-0.0016,-0.0052,1.4773,-1.9635,0.0001,0.0002
1789942419.753,0,move,-0.0691,-0.5400,0.7200,0.0001,-0.0013,-0.0139,1.4558,-1.9352,-0.0000,0.0002
1789942419.874,0,move,-0.0412,-0.5400,0.7200,0.0006,-0.0009,-0.0209,1.4103,-1.8752,-0.0001,0.0001
1789942419.994,0,move,-0.0244,-0.5400,0.7200,0.0000,-0.0002,-0.0251,1.3473,-1.7913,-0.0000,0.0000
1789942420.113,0,move,-0.0143,-0.5400,0.7200,0.0006,-0.0001,-0.0276,1.2812,-1.7045,-0.0001,0.0000
1789942420.213,0,move,-0.0094,-0.5400,0.7200,-0.0006,-0.0012,-0.0289,1.2258,-1.6329,0.0001,0.0002
1789942420.314,0,move,-0.0059,-0.5400,0.7200,0.0001,-0.0002,-0.0297,1.1724,-1.5600,-0.0000,0.0000
1789942420.433,0,move,-0.0036,-0.5400,0.7200,-0.0006,-0.0003,-0.0303,1.1070,-1.4760,0.0001,0.0000
1789942420.533,0,move,-0.0028,-0.5400,0.6526,-0.0009,-0.0002,-0.0305,1.0515,-1.4041,0.0001,0.0000
1789942420.634,0,move,-0.0020,-0.5400,0.5530,-0.0001,-0.0009,-0.0307,0.9980,-1.3429,0.0000,0.0001
1789942420.753,0,move,-0.0009,-0.5400,0.3888,-0.0004,0.0002,-0.0310,0.9353,-1.2840,0.0001,-0.0000
1789942420.853,0,move,-0.0002,-0.5400,0.2447,-0.0001,0.0011,-0.0312,0.8816,-1.2480,0.0000,-0.0001
1789942420.974,0,move,0.0009,-0.5400,0.1605,-0.0000,0.0001,-0.0314,0.8268,-1.2269,0.0000,-0.0000
1789942421.093,0,move,0.0004,-0.4811,0.0894,0.0014,0.0002,-0.0313,0.7508,-1.2092,-0.0002,-0.0000
1789942421.193,0,move,0.0003,-0.4065,0.0578,0.0014,-0.0002,-0.0313,0.7058,-1.2013,-0.0002,0.0000
1789942421.301,0,move,-0.0000,-0.3045,0.0375,0.0009,-0.0003,-0.0312,0.6695,-1.1962,-0.0001,0.0000
1789942421.413,0,move,0.0000,-0.1820,0.0223,0.0007,0.0004,-0.0312,0.6389,-1.1924,-0.0001,-0.0000
1789942421.513,0,move,0.0001,-0.1293,0.0160,-0.0009,-0.0004,-0.0312,0.6257,-1.1908,0.0001,0.0000
1789942421.613,0,move,0.0009,-0.0761,0.0101,-0.0002,-0.0003,-0.0314,0.6124,-1.1893,0.0000,0.0000
1789942421.733,0,move,0.0005,-0.0448,0.0061,0.0003,0.0004,-0.0313,0.6046,-1.1884,-0.0000,-0.0001
1789942421.834,0,move,0.0007,-0.0297,0.0040,-0.0004,-0.0004,-0.0314,0.6008,-1.1878,0.0001,0.0000
1789942421.953,0,move,0.0002,-0.0173,0.0023,0.0005,0.0003,-0.0313,0.5977,-1.1874,-0.0001,-0.0000
1789942422.054,0,move,0.0002,-0.0110,0.0011,0.0009,0.0005,-0.0313,0.5962,-1.1871,-0.0001,-0.0001
1789942422.173,0,move,0.0006,-0.0072,0.0006,0.0017,0.0000,-0.0314,0.5952,-1.1870,-0.0002,-0.0000
1789942422.274,0,move,0.0007,-0.0049,0.0007,-0.0006,-0.0006,-0.0314,0.5946,-1.1870,0.0001,0.0001
1789942422.394,0,move,0.0003,-0.0031,-0.0001,0.0003,0.0007,-0.0313,0.5942,-1.1868,-0.0000,-0.0001
1789942422.497,0,verify,0.0003,-0.0017,-0.0001,-0.0000,-0.0003,-0.0313,0.5938,-1.1868,0.0000,0.0000
1789942422.613,0,aim,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0311,0.5938,-1.1869,-0.0000,0.0002
1789942422.735,0,aim,0.0000,0.0000,0.0000,0.8017,0.8375,-0.0312,0.5938,-1.1867,0.0122,0.0124
1789942422.853,0,aim,0.0000,0.0000,0.0000,0.6947,0.7366,-0.0311,0.5937,-1.1868,0.0664,0.0669
1789942422.953,0,aim,0.0000,0.0000,0.0000,0.5406,0.5832,-0.0310,0.5937,-1.1867,0.1303,0.1355
1789942423.073,0,aim,0.0000,0.0000,0.0000,0.3321,0.3934,-0.0308,0.5938,-1.1868,0.1872,0.1984
1789942423.173,0,aim,0.0000,0.0000,0.0000,0.1559,0.2036,-0.0309,0.5940,-1.1867,0.2096,0.2247
1789942423.274,0,aim,0.0000,0.0000,0.0000,0.0535,0.0597,-0.0310,0.5940,-1.1866,0.2229,0.2420
1789942423.393,0,aim,0.0000,0.0000,0.0000,0.0155,0.0194,-0.0309,0.5940,-1.1867,0.2273,0.2472
1789942423.493,0,aim,0.0000,0.0000,0.0000,0.0069,0.0064,-0.0309,0.5941,-1.1867,0.2283,0.2486
1789942423.613,0,aim,0.0000,0.0000,0.0000,0.0028,-0.0021,-0.0309,0.5943,-1.1867,0.2288,0.2491
1789942423.716,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0309,0.5943,-1.1867,0.2289,0.2488
1789942423.833,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0310,0.5942,-1.1867,0.2289,0.2488
1789942423.940,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.0427,-0.0309,0.5941,-1.1866,0.2275,0.2477
1789942424.054,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.0140,-0.0309,0.5942,-1.1867,0.1955,0.2439
1789942424.174,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.0050,-0.0308,0.5940,-1.1866,0.1359,0.2431
1789942424.276,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.0023,-0.0308,0.5941,-1.1866,0.0285,0.2425
1789942424.393,0,aim,0.0000,0.0000,0.0000,-0.7238,-0.0025,-0.0311,0.5942,-1.1865,-0.0735,0.2419
1789942424.514,0,aim,0.0000,0.0000,0.0000,-0.5384,-0.0018,-0.0310,0.5941,-1.1863,-0.1532,0.2417
1789942424.633,0,aim,0.0000,0.0000,0.0000,-0.3435,0.0031,-0.0311,0.5939,-1.1863,-0.2086,0.2420
1789942424.735,0,aim,0.0000,0.0000,0.0000,-0.1148,-0.0005,-0.0312,0.5940,-1.1862,-0.2367,0.2421
1789942424.836,0,aim,0.0000,0.0000,0.0000,-0.0441,-0.0004,-0.0312,0.5940,-1.1863,-0.2454,0.2422
1789942424.955,0,aim,0.0000,0.0000,0.0000,-0.0152,0.0038,-0.0312,0.5939,-1.1863,-0.2493,0.2422
1789942425.055,0,aim,0.0000,0.0000,0.0000,-0.0034,0.0034,-0.0313,0.5938,-1.1864,-0.2505,0.2426
1789942425.173,0,aim,0.0000,0.0000,0.0000,-0.0053,-0.0004,-0.0311,0.5938,-1.1863,-0.2509,0.2429
1789942425.274,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0311,0.5938,-1.1863,-0.2512,0.2429
1789942425.374,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0311,0.5937,-1.1863,-0.2513,0.2428
1789942425.493,0,aim,0.0000,0.0000,0.0000,0.9000,-0.6684,-0.0311,0.5936,-1.1862,-0.2391,0.2301
1789942425.614,0,aim,0.0000,0.0000,0.0000,0.9000,-0.5344,-0.0311,0.5935,-1.1862,-0.1850,0.1754
1789942425.733,0,aim,0.0000,0.0000,0.0000,0.8676,-0.3800,-0.0310,0.5935,-1.1863,-0.1073,0.1280
1789942425.834,0,aim,0.0000,0.0000,0.0000,0.7188,-0.1656,-0.0310,0.5935,-1.1864,-0.0271,0.0995
1789942425.953,0,aim,0.0000,0.0000,0.0000,0.5354,-0.0507,-0.0309,0.5934,-1.1862,0.0508,0.0851
1789942426.054,0,aim,0.0000,0.0000,0.0000,0.3760,-0.0213,-0.0309,0.5935,-1.1862,0.1002,0.0812
1789942426.173,0,aim,0.0000,0.0000,0.0000,0.1444,-0.0097,-0.0309,0.5935,-1.1862,0.1301,0.0795
1789942426.274,0,aim,0.0000,0.0000,0.0000,0.0439,-0.0024,-0.0309,0.5935,-1.1862,0.1425,0.0786
