t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789939845.295,0,move,0.0086,-0.5400,0.7200,-0.0015,0.0008,0.1183,1.0071,-1.3269,0.0002,-0.0001
1789939845.415,0,move,0.0061,-0.5400,0.7200,-0.0009,-0.0004,0.1189,0.9524,-1.2567,0.0001,0.0000
1789939845.515,0,move,0.0035,-0.5400,0.7200,0.0001,0.0004,0.1196,0.8884,-1.1690,-0.0000,-0.0000
1789939845.615,0,move,0.0019,-0.5400,0.7200,0.0001,0.0008,0.1200,0.8340,-1.0957,-0.0000,-0.0001
1789939845.734,0,move,0.0014,-0.5400,0.7200,0.0008,0.0004,0.1201,0.7695,-1.0120,-0.0001,-0.0001
1789939845.836,0,move,0.0011,-0.5400,0.7200,0.0005,0.0004,0.1202,0.7171,-0.9401,-0.0001,-0.0001
1789939845.937,0,move,0.0012,-0.5400,0.6860,-0.0001,0.0002,0.1201,0.6643,-0.8684,0.0000,-0.0000
1789939846.066,0,move,0.0002,-0.5400,0.5704,-0.0005,-0.0006,0.1204,0.5993,-0.7943,0.0001,0.0001
1789939846.175,0,move,-0.0003,-0.5400,0.4090,-0.0010,0.0002,0.1205,0.5351,-0.7306,0.0001,-0.0000
1789939846.275,0,move,-0.0004,-0.5400,0.2598,-0.0011,0.0004,0.1205,0.4830,-0.6933,0.0001,-0.0001
1789939846.375,0,move,0.0003,-0.4705,0.1662,-0.0006,-0.0003,0.1204,0.4298,-0.6699,0.0001,0.0000
1789939846.495,0,move,0.0003,-0.3801,0.0987,-0.0009,-0.0011,0.1204,0.3775,-0.6530,0.0001,0.0001
1789939846.603,0,move,0.0003,-0.2526,0.0648,-0.0012,0.0001,0.1204,0.3424,-0.6445,0.0001,-0.0000
1789939846.715,0,move,0.0001,-0.1521,0.0385,-0.0001,0.0003,0.1204,0.3173,-0.6380,0.0000,-0.0000
1789939846.815,0,move,0.0003,-0.1064,0.0274,-0.0005,0.0001,0.1204,0.3059,-0.6352,0.0001,-0.0000
1789939846.916,0,move,0.0001,-0.0623,0.0168,-0.0002,-0.0006,0.1204,0.2948,-0.6325,0.0000,0.0001
1789939847.034,0,move,0.0002,-0.0361,0.0100,-0.0015,0.0006,0.1204,0.2883,-0.6308,0.0002,-0.0001
1789939847.136,0,move,0.0002,-0.0254,0.0068,-0.0002,0.0002,0.1204,0.2856,-0.6300,0.0000,-0.0000
1789939847.255,0,move,0.0006,-0.0143,0.0034,-0.0000,-0.0004,0.1203,0.2828,-0.6292,0.0000,0.0001
1789939847.357,0,move,0.0004,-0.0093,0.0021,-0.0004,0.0008,0.1203,0.2816,-0.6288,0.0001,-0.0001
1789939847.469,0,move,0.0002,-0.0060,0.0013,0.0001,-0.0002,0.1204,0.2808,-0.6286,-0.0000,0.0000
1789939847.577,0,move,0.0004,-0.0039,0.0007,-0.0007,0.0007,0.1203,0.2802,-0.6285,0.0001,-0.0001
1789939847.695,0,verify,0.0002,-0.0021,-0.0000,-0.0002,0.0010,0.1204,0.2798,-0.6283,0.0000,-0.0001
1789939847.795,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,0.1205,0.2797,-0.6284,-0.0001,-0.0002
1789939847.915,0,aim,0.0000,0.0000,0.0000,0.6210,0.8191,0.1204,0.2798,-0.6283,0.0033,0.0034
1789939848.015,0,aim,0.0000,0.0000,0.0000,0.5467,0.7635,0.1203,0.2797,-0.6283,0.0333,0.0338
1789939848.134,0,aim,0.0000,0.0000,0.0000,0.3491,0.6045,0.1205,0.2798,-0.6281,0.0905,0.1066
1789939848.235,0,aim,0.0000,0.0000,0.0000,0.1334,0.4514,0.1205,0.2798,-0.6281,0.1172,0.1616
1789939848.336,0,aim,0.0000,0.0000,0.0000,0.0621,0.2896,0.1204,0.2799,-0.6282,0.1267,0.1943
1789939848.436,0,aim,0.0000,0.0000,0.0000,0.0203,0.0564,0.1203,0.2800,-0.6282,0.1324,0.2233
1789939848.536,0,aim,0.0000,0.0000,0.0000,0.0071,0.0258,0.1204,0.2800,-0.6283,0.1336,0.2270
1789939848.655,0,aim,0.0000,0.0000,0.0000,0.0069,0.0071,0.1203,0.2800,-0.6282,0.1344,0.2295
1789939848.757,0,aim,0.0000,0.0000,0.0000,0.0056,0.0019,0.1202,0.2800,-0.6283,0.1349,0.2303
1789939848.858,0,aim,0.0000,0.0000,0.0000,0.0085,0.0063,0.1200,0.2799,-0.6285,0.1357,0.2309
1789939848.976,0,aim,0.0000,0.0000,0.0000,-0.0043,-0.0033,0.1202,0.2800,-0.6286,0.1364,0.2316
1789939849.095,0,aim,0.0000,0.0000,0.0000,-0.0035,-0.0072,0.1202,0.2801,-0.6285,0.1361,0.2314
1789939849.196,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1201,0.2800,-0.6286,0.1359,0.2312
1789939849.319,0,aim,0.0000,0.0000,0.0000,0.0000,0.0000,0.1202,0.2802,-0.6285,0.1357,0.2313
1789939849.437,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.4505,0.1200,0.2801,-0.6285,0.1240,0.2189
1789939849.557,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.2109,0.1200,0.2800,-0.6285,0.0689,0.1766
1789939849.674,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.0484,0.1200,0.2801,-0.6286,-0.0111,0.1563
1789939849.776,0,aim,0.0000,0.0000,0.0000,-0.8290,-0.0189,0.1199,0.2801,-0.6286,-0.0998,0.1526
1789939849.903,0,aim,0.0000,0.0000,0.0000,-0.6436,-0.0059,0.1201,0.2802,-0.6287,-0.1935,0.1509
1789939850.014,0,aim,0.0000,0.0000,0.0000,-0.4498,-0.0020,0.1202,0.2801,-0.6287,-0.2659,0.1504
1789939850.115,0,aim,0.0000,0.0000,0.0000,-0.2409,0.0047,0.1202,0.2801,-0.6289,-0.3047,0.1504
1789939850.235,0,aim,0.0000,0.0000,0.0000,-0.0728,0.0001,0.1201,0.2802,-0.6290,-0.3256,0.1508
1789939850.355,0,aim,0.0000,0.0000,0.0000,-0.0184,-0.0041,0.1200,0.2803,-0.6290,-0.3318,0.1508
1789939850.468,0,aim,0.0000,0.0000,0.0000,-0.0085,-0.0023,0.1201,0.2802,-0.6289,-0.3331,0.1505
1789939850.575,0,aim,0.0000,0.0000,0.0000,0.0014,-0.0017,0.1199,0.2802,-0.6288,-0.3336,0.1503
1789939850.675,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1200,0.2803,-0.6288,-0.3337,0.1501
1789939850.775,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1199,0.2802,-0.6290,-0.3335,0.1501
1789939850.876,0,aim,0.0000,0.0000,0.0000,0.9000,-0.5476,0.1197,0.2802,-0.6289,-0.3335,0.1503
1789939850.998,0,aim,0.0000,0.0000,0.0000,0.9000,-0.4760,0.1196,0.2803,-0.6290,-0.3085,0.1251
1789939851.115,0,aim,0.0000,0.0000,0.0000,0.9000,-0.2252,0.1197,0.2803,-0.6291,-0.2408,0.0768
1789939851.215,0,aim,0.0000,0.0000,0.0000,0.8388,-0.0794,0.1196,0.2803,-0.6291,-0.1527,0.0584
1789939851.316,0,aim,0.0000,0.0000,0.0000,0.6852,-0.0307,0.1197,0.2802,-0.6291,-0.0735,0.0526
1789939851.436,0,aim,0.0000,0.0000,0.0000,0.4945,-0.0092,0.1197,0.2801,-0.6289,0.0028,0.0500
1789939851.557,0,aim,0.0000,0.0000,0.0000,0.3706,-0.0059,0.1198,0.2802,-0.6289,0.0387,0.0492
1789939851.674,0,aim,0.0000,0.0000,0.0000,0.0780,-0.0087,0.1199,0.2804,-0.6288,0.0751,0.0482
1789939851.775,0,aim,0.0000,0.0000,0.0000,0.0304,-0.0018,0.1200,0.2804,-0.6289,0.0806,0.0476
1789939851.876,0,aim,0.0000,0.0000,0.0000,0.0141,-0.0035,0.1200,0.2805,-0.6289,0.0826,0.0472
1789939851.995,0,aim,0.0000,0.0000,0.0000,0.0051,-0.0012,0.1200,0.2805,-0.6287,0.0837,0.0465
1789939852.096,0,post_press,0.0000,0.0000,0.0000,0.0013,-0.0061,0.1201,0.2806,-0.6287,0.0839,0.0462
1789939852.203,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1201,0.2807,-0.6287,0.0839,0.0461
1789939852.317,0,aim,0.0000,0.0000,0.0000,0.6435,0.7490,0.1202,0.2809,-0.6288,0.0838,0.0463
1789939852.434,0,aim,0.0000,0.0000,0.0000,0.6034,0.7133,0.1200,0.2808,-0.6288,0.1015,0.0643
1789939852.540,0,aim,0.0000,0.0000,0.0000,0.5021,0.6371,0.1202,0.2807,-0.6288,0.1388,0.0997
1789939852.656,0,aim,0.0000,0.0000,0.0000,0.2063,0.4211,0.1202,0.2809,-0.6289,0.1985,0.1772
1789939852.775,0,aim,0.0000,0.0000,0.0000,0.0709,0.1516,0.1200,0.2809,-0.6288,0.2165,0.2178
1789939852.876,0,aim,0.0000,0.0000,0.0000,0.0312,0.0702,0.1200,0.2809,-0.6288,0.2213,0.2283
1789939852.976,0,aim,0.0000,0.0000,0.0000,0.0136,0.0231,0.1200,0.2809,-0.6289,0.2236,0.2343
1789939853.098,0,aim,0.0000,0.0000,0.0000,0.0041,0.0079,0.1200,0.2809,-0.6290,0.2249,0.2365
1789939853.206,0,aim,0.0000,0.0000,0.0000,0.0001,0.0058,0.1201,0.2808,-0.6291,0.2251,0.2375
1789939853.314,0,aim,0.0000,0.0000,0.0000,0.0026,0.0048,0.1200,0.2807,-0.6291,0.2252,0.2382
1789939853.417,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1199,0.2808,-0.6291,0.2253,0.2384
1789939853.535,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1200,0.2809,-0.6292,0.2252,0.2384
1789939853.636,0,aim,0.0000,0.0000,0.0000,-0.4998,-0.0621,0.1200,0.2809,-0.6291,0.2215,0.2355
1789939853.756,0,aim,0.0000,0.0000,0.0000,-0.3642,-0.0215,0.1201,0.2809,-0.6289,0.1817,0.2299
1789939853.865,0,aim,0.0000,0.0000,0.0000,-0.1371,-0.0093,0.1201,0.2808,-0.6289,0.1535,0.2287
1789939853.975,0,aim,0.0000,0.0000,0.0000,-0.0430,-0.0041,0.1200,0.2808,-0.6289,0.1418,0.2284
1789939854.075,0,aim,0.0000,0.0000,0.0000,-0.0240,0.0017,0.1202,0.2807,-0.6289,0.1388,0.2281
1789939854.180,0,aim,0.0000,0.0000,0.0000,-0.0074,0.0003,0.1201,0.2807,-0.6288,0.1372,0.2280
1789939854.295,0,aim,0.0000,0.0000,0.0000,-0.0067,0.0024,0.1203,0.2806,-0.6288,0.1361,0.2283
1789939854.415,0,aim,0.0000,0.0000,0.0000,0.0001,0.0047,0.1202,0.2806,-0.6289,0.1358,0.2284
1789939854.535,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1203,0.2807,-0.6289,0.1356,0.2285
1789939854.636,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1203,0.2806,-0.6289,0.1355,0.2285
