t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789947056.287,0,move,0.0018,-0.5400,0.3750,-0.0004,0.0006,0.0772,0.9094,-1.2369,0.0001,-0.0001
1789947056.387,0,move,0.0007,-0.5400,0.2598,-0.0001,0.0013,0.0774,0.8657,-1.2081,0.0000,-0.0002
1789947056.506,0,move,0.0002,-0.5400,0.1401,-0.0008,0.0001,0.0776,0.7905,-1.1782,0.0001,-0.0000
1789947056.626,0,move,0.0004,-0.4705,0.0828,-0.0003,0.0002,0.0775,0.7266,-1.1639,0.0000,-0.0000
1789947056.726,0,move,-0.0002,-0.4083,0.0584,-0.0006,0.0010,0.0776,0.6894,-1.1578,0.0001,-0.0001
1789947056.846,0,move,-0.0004,-0.2745,0.0343,-0.0008,-0.0000,0.0777,0.6446,-1.1518,0.0001,0.0000
1789947056.946,0,move,-0.0002,-0.1584,0.0200,-0.0011,0.0007,0.0776,0.6156,-1.1482,0.0001,-0.0001
1789947057.047,0,move,0.0002,-0.1098,0.0139,-0.0003,0.0009,0.0776,0.6034,-1.1467,0.0000,-0.0001
1789947057.171,0,move,-0.0002,-0.0643,0.0078,-0.0003,0.0003,0.0777,0.5920,-1.1451,0.0000,-0.0000
1789947057.286,0,move,0.0003,-0.0374,0.0046,-0.0005,0.0013,0.0775,0.5853,-1.1443,0.0001,-0.0002
1789947057.407,0,move,-0.0002,-0.0196,0.0023,-0.0002,0.0006,0.0776,0.5809,-1.1438,0.0000,-0.0001
1789947057.526,0,move,0.0002,-0.0131,0.0022,-0.0007,0.0010,0.0775,0.5792,-1.1437,0.0001,-0.0001
1789947057.626,0,move,0.0002,-0.0079,0.0017,0.0003,0.0011,0.0776,0.5779,-1.1436,-0.0000,-0.0001
1789947057.746,0,move,-0.0002,-0.0040,0.0009,-0.0011,0.0008,0.0777,0.5770,-1.1434,0.0001,-0.0001
1789947057.848,0,move,0.0001,-0.0022,0.0001,-0.0010,0.0007,0.0776,0.5765,-1.1432,0.0001,-0.0001
1789947057.966,0,move,0.0003,-0.0010,-0.0001,-0.0004,0.0003,0.0775,0.5762,-1.1432,0.0000,-0.0000
1789947058.066,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,0.0774,0.5762,-1.1430,0.0001,-0.0001
1789947058.167,0,aim,0.0000,0.0000,0.0000,0.0000,0.0000,0.0774,0.5760,-1.1429,0.0002,-0.0001
1789947058.269,0,aim,0.0000,0.0000,0.0000,0.4630,0.8193,0.0775,0.5760,-1.1429,0.0074,0.0071
1789947058.387,0,aim,0.0000,0.0000,0.0000,0.2498,0.7292,0.0774,0.5759,-1.1429,0.0493,0.0550
1789947058.506,0,aim,0.0000,0.0000,0.0000,0.0332,0.5192,0.0774,0.5759,-1.1428,0.0767,0.1440
1789947058.607,0,aim,0.0000,0.0000,0.0000,0.0159,0.3482,0.0773,0.5758,-1.1427,0.0793,0.1923
1789947058.708,0,aim,0.0000,0.0000,0.0000,0.0032,0.1501,0.0774,0.5759,-1.1427,0.0803,0.2169
1789947058.825,0,aim,0.0000,0.0000,0.0000,0.0014,0.0368,0.0774,0.5759,-1.1427,0.0805,0.2308
1789947058.926,0,aim,0.0000,0.0000,0.0000,0.0025,0.0194,0.0773,0.5759,-1.1428,0.0806,0.2332
1789947059.026,0,aim,0.0000,0.0000,0.0000,-0.0018,0.0070,0.0774,0.5759,-1.1428,0.0807,0.2348
1789947059.127,0,aim,0.0000,0.0000,0.0000,-0.0052,0.0027,0.0776,0.5759,-1.1428,0.0806,0.2353
1789947059.249,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0775,0.5760,-1.1430,0.0803,0.2356
1789947059.366,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0776,0.5759,-1.1431,0.0802,0.2358
1789947059.473,0,aim,0.0000,0.0000,0.0000,-0.9000,0.1058,0.0775,0.5760,-1.1432,0.0768,0.2393
1789947059.589,0,aim,0.0000,0.0000,0.0000,-0.9000,0.0232,0.0775,0.5760,-1.1431,0.0373,0.2494
1789947059.709,0,aim,0.0000,0.0000,0.0000,-0.9000,0.0059,0.0774,0.5758,-1.1429,-0.0634,0.2518
1789947059.826,0,aim,0.0000,0.0000,0.0000,-0.7542,-0.0018,0.0776,0.5759,-1.1430,-0.1475,0.2523
1789947059.928,0,aim,0.0000,0.0000,0.0000,-0.5961,0.0020,0.0775,0.5758,-1.1430,-0.2195,0.2523
1789947060.050,0,aim,0.0000,0.0000,0.0000,-0.4013,0.0023,0.0774,0.5759,-1.1431,-0.2854,0.2524
1789947060.168,0,aim,0.0000,0.0000,0.0000,-0.1165,0.0012,0.0777,0.5758,-1.1431,-0.3269,0.2525
1789947060.286,0,aim,0.0000,0.0000,0.0000,-0.0400,-0.0019,0.0776,0.5760,-1.1431,-0.3358,0.2524
1789947060.386,0,aim,0.0000,0.0000,0.0000,-0.0113,0.0014,0.0775,0.5760,-1.1432,-0.3392,0.2523
1789947060.506,0,aim,0.0000,0.0000,0.0000,-0.0016,0.0019,0.0775,0.5759,-1.1432,-0.3403,0.2525
1789947060.626,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0777,0.5757,-1.1430,-0.3408,0.2527
1789947060.747,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0777,0.5757,-1.1432,-0.3407,0.2527
1789947060.866,0,aim,0.0000,0.0000,0.0000,0.9000,-0.6722,0.0776,0.5757,-1.1432,-0.3332,0.2453
1789947060.968,0,aim,0.0000,0.0000,0.0000,0.9000,-0.6087,0.0777,0.5755,-1.1433,-0.3068,0.2185
1789947061.087,0,aim,0.0000,0.0000,0.0000,0.7936,-0.3896,0.0778,0.5753,-1.1433,-0.2148,0.1452
1789947061.207,0,aim,0.0000,0.0000,0.0000,0.6697,-0.1792,0.0778,0.5753,-1.1436,-0.1533,0.1164
1789947061.326,0,aim,0.0000,0.0000,0.0000,0.4851,-0.0519,0.0779,0.5754,-1.1436,-0.0810,0.1005
1789947061.446,0,aim,0.0000,0.0000,0.0000,0.2208,-0.0189,0.0781,0.5754,-1.1435,-0.0294,0.0959
1789947061.547,0,aim,0.0000,0.0000,0.0000,0.0855,-0.0088,0.0778,0.5755,-1.1436,-0.0114,0.0945
1789947061.666,0,aim,0.0000,0.0000,0.0000,0.0218,-0.0046,0.0779,0.5757,-1.1437,-0.0039,0.0937
1789947061.766,0,aim,0.0000,0.0000,0.0000,0.0050,-0.0003,0.0780,0.5756,-1.1436,-0.0020,0.0932
1789947061.866,0,aim,0.0000,0.0000,0.0000,0.0052,0.0007,0.0779,0.5755,-1.1435,-0.0016,0.0933
1789947061.967,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0780,0.5755,-1.1435,-0.0013,0.0933
1789947062.087,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0779,0.5756,-1.1435,-0.0014,0.0933
1789947062.206,0,aim,0.0000,0.0000,0.0000,0.6601,0.6197,0.0779,0.5758,-1.1437,0.0061,0.1005
1789947062.306,0,aim,0.0000,0.0000,0.0000,0.5711,0.5284,0.0781,0.5757,-1.1437,0.0425,0.1365
1789947062.406,0,aim,0.0000,0.0000,0.0000,0.4119,0.3647,0.0780,0.5758,-1.1438,0.0963,0.1858
1789947062.526,0,aim,0.0000,0.0000,0.0000,0.1088,0.0791,0.0779,0.5757,-1.1439,0.1406,0.2224
1789947062.647,0,aim,0.0000,0.0000,0.0000,0.0374,0.0309,0.0779,0.5756,-1.1439,0.1498,0.2289
1789947062.747,0,aim,0.0000,0.0000,0.0000,0.0151,0.0051,0.0778,0.5757,-1.1438,0.1530,0.2311
1789947062.848,0,aim,0.0000,0.0000,0.0000,0.0082,-0.0048,0.0777,0.5759,-1.1437,0.1544,0.2316
1789947062.966,0,post_press,0.0000,0.0000,0.0000,-0.0013,-0.0030,0.0778,0.5760,-1.1438,0.1549,0.2311
1789947063.067,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0779,0.5759,-1.1439,0.1549,0.2310
1789947063.189,0,aim,0.0000,0.0000,0.0000,0.0000,0.0000,0.0779,0.5760,-1.1441,0.1548,0.2310
1789947063.307,0,aim,0.0000,0.0000,0.0000,-0.4167,0.0239,0.0781,0.5760,-1.1442,0.1367,0.2360
1789947063.427,0,aim,0.0000,0.0000,0.0000,-0.1511,0.0062,0.0780,0.5760,-1.1441,0.0968,0.2382
1789947063.528,0,aim,0.0000,0.0000,0.0000,-0.0629,0.0031,0.0780,0.5760,-1.1441,0.0860,0.2386
1789947063.646,0,aim,0.0000,0.0000,0.0000,-0.0174,0.0008,0.0779,0.5759,-1.1441,0.0806,0.2391
1789947063.766,0,aim,0.0000,0.0000,0.0000,-0.0077,0.0063,0.0781,0.5757,-1.1441,0.0784,0.2391
1789947063.886,0,aim,0.0000,0.0000,0.0000,-0.0034,0.0022,0.0781,0.5757,-1.1441,0.0778,0.2397
1789947063.986,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0782,0.5757,-1.1441,0.0774,0.2398
1789947064.086,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.0783,0.5757,-1.1442,0.0774,0.2398
1789947064.206,1,finish,0.0000,0.0000,0.0000,0.0000,0.0000,0.0783,0.5756,-1.1442,0.0773,0.2400
