t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789939864.206,0,wait_data,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0008,1.4830,-1.9719,0.0002,0.0001
1789939864.310,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0008,1.4831,-1.9719,0.0002,0.0000
1789939864.415,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0007,1.4832,-1.9720,0.0002,0.0001
1789939864.515,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0008,1.4831,-1.9720,0.0002,0.0000
1789939864.638,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0006,1.4830,-1.9718,0.0003,-0.0000
1789939864.754,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0005,1.4830,-1.9718,0.0002,-0.0000
1789939864.874,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0004,1.4830,-1.9718,0.0001,-0.0001
1789939864.975,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0003,1.4829,-1.9717,0.0001,-0.0001
1789939865.075,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0003,1.4827,-1.9717,0.0001,-0.0001
1789939865.240,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0003,1.4827,-1.9717,0.0001,-0.0001
1789939865.364,0,move,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0003,1.4828,-1.9716,0.0001,-0.0001
1789939865.479,0,move,0.2305,-0.5400,0.7200,0.0007,0.0014,0.0015,1.4811,-1.9691,-0.0001,-0.0002
1789939865.601,0,move,0.1584,-0.5400,0.7200,0.0004,0.0003,0.0196,1.4612,-1.9421,-0.0000,-0.0000
1789939865.713,0,move,0.0943,-0.5400,0.7200,-0.0002,0.0006,0.0356,1.4192,-1.8887,0.0000,-0.0001
1789939865.814,0,move,0.0666,-0.5400,0.7200,-0.0001,-0.0001,0.0425,1.3793,-1.8367,0.0000,0.0000
1789939865.936,0,move,0.0394,-0.5400,0.7200,-0.0002,0.0003,0.0493,1.3153,-1.7497,0.0000,-0.0000
1789939866.054,0,move,0.0218,-0.5400,0.7200,-0.0006,0.0006,0.0537,1.2381,-1.6500,0.0001,-0.0001
1789939866.155,0,move,0.0144,-0.5400,0.7200,-0.0002,-0.0000,0.0555,1.1836,-1.5762,0.0000,0.0000
1789939866.275,0,move,0.0098,-0.5400,0.7200,0.0010,0.0009,0.0567,1.1286,-1.5035,-0.0001,-0.0001
