t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789942462.177,0,move,0.0001,-0.0048,0.0004,0.0002,0.0012,0.1197,0.6208,-1.2742,-0.0000,-0.0001
1789942462.297,0,move,-0.0005,-0.0030,0.0008,0.0009,0.0003,0.1199,0.6204,-1.2743,-0.0001,-0.0000
1789942462.418,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,0.1199,0.6200,-1.2742,-0.0002,0.0000
1789942462.537,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,0.1199,0.6201,-1.2742,-0.0002,-0.0000
1789942462.656,0,aim,0.0000,0.0000,0.0000,0.8338,0.9000,0.1197,0.6203,-1.2741,0.0115,0.0117
1789942462.776,0,aim,0.0000,0.0000,0.0000,0.7328,0.9000,0.1197,0.6202,-1.2741,0.0654,0.0649
1789942462.896,0,aim,0.0000,0.0000,0.0000,0.5562,0.7536,0.1197,0.6201,-1.2740,0.1432,0.1548
1789942463.016,0,aim,0.0000,0.0000,0.0000,0.3569,0.5670,0.1196,0.6203,-1.2739,0.2040,0.2379
1789942463.121,0,aim,0.0000,0.0000,0.0000,0.1174,0.4089,0.1199,0.6202,-1.2738,0.2325,0.2903
1789942463.237,0,aim,0.0000,0.0000,0.0000,0.0367,0.1480,0.1199,0.6203,-1.2737,0.2425,0.3283
1789942463.357,0,aim,0.0000,0.0000,0.0000,0.0130,0.0504,0.1199,0.6202,-1.2736,0.2458,0.3407
1789942463.477,0,aim,0.0000,0.0000,0.0000,0.0045,0.0137,0.1199,0.6202,-1.2735,0.2469,0.3449
1789942463.578,0,aim,0.0000,0.0000,0.0000,0.0032,0.0056,0.1198,0.6201,-1.2734,0.2471,0.3458
1789942463.696,0,aim,0.0000,0.0000,0.0000,-0.0029,0.0007,0.1199,0.6201,-1.2734,0.2475,0.3467
1789942463.797,0,aim,0.0000,0.0000,0.0000,-0.0020,0.0005,0.1200,0.6200,-1.2733,0.2473,0.3467
1789942463.916,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1196,0.6201,-1.2733,0.2472,0.3469
1789942464.017,0,aim,0.0000,0.0000,0.0000,0.0000,0.0000,0.1194,0.6201,-1.2733,0.2473,0.3467
1789942464.137,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.0132,0.1195,0.6201,-1.2734,0.2353,0.3451
1789942464.259,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.0063,0.1196,0.6202,-1.2735,0.1830,0.3440
1789942464.359,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.0037,0.1198,0.6202,-1.2735,0.1053,0.3435
1789942464.476,0,aim,0.0000,0.0000,0.0000,-0.7353,0.0033,0.1197,0.6201,-1.2735,0.0011,0.3433
1789942464.577,0,aim,0.0000,0.0000,0.0000,-0.6128,0.0009,0.1198,0.6202,-1.2736,-0.0552,0.3435
1789942464.700,0,aim,0.0000,0.0000,0.0000,-0.3901,-0.0058,0.1197,0.6204,-1.2735,-0.1310,0.3433
1789942464.818,0,aim,0.0000,0.0000,0.0000,-0.1304,-0.0001,0.1199,0.6204,-1.2736,-0.1671,0.3426
1789942464.936,0,aim,0.0000,0.0000,0.0000,-0.0427,-0.0043,0.1199,0.6205,-1.2735,-0.1783,0.3425
1789942465.036,0,aim,0.0000,0.0000,0.0000,-0.0162,0.0029,0.1199,0.6203,-1.2734,-0.1814,0.3421
1789942465.137,0,aim,0.0000,0.0000,0.0000,-0.0066,0.0017,0.1199,0.6202,-1.2733,-0.1826,0.3424
1789942465.256,0,aim,0.0000,0.0000,0.0000,0.0009,0.0010,0.1197,0.6202,-1.2732,-0.1830,0.3424
1789942465.370,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1197,0.6203,-1.2732,-0.1828,0.3424
1789942465.477,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1199,0.6204,-1.2733,-0.1827,0.3424
1789942465.597,0,aim,0.0000,0.0000,0.0000,0.9000,-0.5897,0.1197,0.6203,-1.2733,-0.1708,0.3307
1789942465.702,0,aim,0.0000,0.0000,0.0000,0.9000,-0.4739,0.1198,0.6202,-1.2732,-0.1289,0.2888
1789942465.819,0,aim,0.0000,0.0000,0.0000,0.7911,-0.2314,0.1199,0.6203,-1.2732,-0.0396,0.2408
1789942465.936,0,aim,0.0000,0.0000,0.0000,0.6031,-0.0675,0.1199,0.6203,-1.2732,0.0496,0.2204
1789942466.056,0,aim,0.0000,0.0000,0.0000,0.4139,-0.0186,0.1199,0.6203,-1.2733,0.1151,0.2145
1789942466.159,0,aim,0.0000,0.0000,0.0000,0.1756,-0.0073,0.1199,0.6203,-1.2732,0.1512,0.2131
1789942466.277,0,aim,0.0000,0.0000,0.0000,0.0500,-0.0032,0.1201,0.6204,-1.2733,0.1663,0.2123
1789942466.396,0,aim,0.0000,0.0000,0.0000,0.0146,0.0024,0.1201,0.6203,-1.2733,0.1706,0.2122
1789942466.517,0,aim,0.0000,0.0000,0.0000,0.0062,0.0024,0.1200,0.6202,-1.2733,0.1721,0.2123
1789942466.637,0,aim,0.0000,0.0000,0.0000,0.0027,-0.0040,0.1199,0.6203,-1.2732,0.1728,0.2125
1789942466.738,0,post_press,0.0000,0.0000,0.0000,0.0040,-0.0025,0.1198,0.6203,-1.2732,0.1730,0.2121
1789942466.839,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1198,0.6202,-1.2731,0.1732,0.2121
1789942466.967,0,aim,0.0000,0.0000,0.0000,0.0000,0.0000,0.1197,0.6201,-1.2730,0.1731,0.2121
1789942467.077,0,aim,0.0000,0.0000,0.0000,0.6506,0.5651,0.1197,0.6201,-1.2728,0.1907,0.2299
1789942467.197,0,aim,0.0000,0.0000,0.0000,0.5011,0.3972,0.1197,0.6201,-1.2728,0.2493,0.2850
1789942467.298,0,aim,0.0000,0.0000,0.0000,0.3172,0.1570,0.1198,0.6201,-1.2729,0.2948,0.3192
1789942467.418,0,aim,0.0000,0.0000,0.0000,0.0888,0.0472,0.1199,0.6202,-1.2728,0.3226,0.3326
1789942467.536,0,aim,0.0000,0.0000,0.0000,0.0220,0.0205,0.1201,0.6200,-1.2729,0.3303,0.3368
1789942467.636,0,aim,0.0000,0.0000,0.0000,0.0111,0.0097,0.1201,0.6200,-1.2730,0.3318,0.3384
1789942467.737,0,aim,0.0000,0.0000,0.0000,0.0086,-0.0016,0.1199,0.6202,-1.2729,0.3326,0.3389
1789942467.837,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1198,0.6202,-1.2728,0.3333,0.3387
1789942467.958,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1198,0.6203,-1.2728,0.3334,0.3385
1789942468.059,0,aim,0.0000,0.0000,0.0000,-0.5021,0.0459,0.1198,0.6203,-1.2728,0.3334,0.3386
1789942468.179,0,aim,0.0000,0.0000,0.0000,-0.4457,0.0175,0.1197,0.6203,-1.2728,0.3154,0.3420
1789942468.279,0,aim,0.0000,0.0000,0.0000,-0.1776,0.0027,0.1197,0.6204,-1.2727,0.2703,0.3433
1789942468.396,0,aim,0.0000,0.0000,0.0000,-0.0384,0.0023,0.1196,0.6204,-1.2728,0.2532,0.3437
1789942468.497,0,aim,0.0000,0.0000,0.0000,-0.0150,0.0025,0.1196,0.6204,-1.2729,0.2503,0.3437
1789942468.616,0,aim,0.0000,0.0000,0.0000,-0.0051,-0.0007,0.1196,0.6204,-1.2728,0.2488,0.3438
1789942468.736,0,aim,0.0000,0.0000,0.0000,-0.0058,0.0057,0.1198,0.6203,-1.2728,0.2483,0.3436
1789942468.859,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1197,0.6204,-1.2728,0.2479,0.3439
1789942468.978,0,finish,0.0000,0.0000,0.0000,0.0000,0.0000,0.1197,0.6204,-1.2727,0.2479,0.3439
