t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789940313.734,0,move,-0.0006,-0.5400,0.4861,0.0005,-0.0001,0.1004,0.7128,-0.9593,-0.0001,0.0000
1789940313.852,0,move,-0.0001,-0.4959,0.2605,-0.0001,0.0000,0.1003,0.6385,-0.9029,0.0000,-0.0000
1789940313.955,0,move,0.0001,-0.4245,0.1652,0.0010,-0.0002,0.1003,0.5938,-0.8791,-0.0001,0.0000
1789940314.072,0,move,-0.0001,-0.3326,0.1081,0.0008,-0.0007,0.1003,0.5544,-0.8648,-0.0001,0.0001
1789940314.174,0,move,-0.0000,-0.2102,0.0694,-0.0012,-0.0005,0.1003,0.5238,-0.8551,0.0002,0.0001
1789940314.292,0,move,0.0003,-0.1078,0.0370,-0.0002,-0.0011,0.1002,0.4982,-0.8470,0.0000,0.0001
1789940314.392,0,move,-0.0003,-0.0689,0.0237,0.0007,-0.0015,0.1004,0.4885,-0.8437,-0.0001,0.0002
1789940314.495,0,move,-0.0004,-0.0436,0.0154,0.0007,-0.0009,0.1004,0.4821,-0.8416,-0.0001,0.0001
1789940314.613,0,move,-0.0005,-0.0284,0.0105,0.0002,0.0001,0.1004,0.4783,-0.8404,-0.0000,-0.0000
1789940314.732,0,move,-0.0002,-0.0164,0.0061,-0.0004,-0.0003,0.1004,0.4753,-0.8393,0.0001,0.0000
1789940314.869,0,move,-0.0007,-0.0087,0.0029,-0.0003,-0.0009,0.1005,0.4734,-0.8385,0.0000,0.0001
1789940314.974,0,move,-0.0006,-0.0044,0.0020,-0.0007,-0.0005,0.1005,0.4723,-0.8383,0.0001,0.0001
1789940315.093,0,move,0.0003,-0.0023,0.0008,0.0001,-0.0008,0.1002,0.4718,-0.8380,-0.0000,0.0001
1789940315.195,0,move,0.0004,-0.0017,0.0007,0.0004,-0.0017,0.1002,0.4717,-0.8379,-0.0000,0.0002
1789940315.314,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,0.1004,0.4717,-0.8380,-0.0000,0.0001
1789940315.434,0,aim,0.0000,0.0000,0.0000,0.7817,0.7248,0.1006,0.4718,-0.8381,0.0014,0.0012
1789940315.535,0,aim,0.0000,0.0000,0.0000,0.7499,0.6907,0.1006,0.4718,-0.8382,0.0177,0.0181
1789940315.655,0,aim,0.0000,0.0000,0.0000,0.6201,0.5477,0.1006,0.4719,-0.8381,0.0785,0.0776
1789940315.773,0,aim,0.0000,0.0000,0.0000,0.4410,0.3565,0.1004,0.4719,-0.8381,0.1438,0.1351
1789940315.878,0,aim,0.0000,0.0000,0.0000,0.2761,0.1544,0.1003,0.4719,-0.8380,0.1760,0.1598
1789940315.993,0,aim,0.0000,0.0000,0.0000,0.0644,0.0398,0.1004,0.4720,-0.8380,0.2020,0.1739
1789940316.096,0,aim,0.0000,0.0000,0.0000,0.0230,0.0211,0.1004,0.4718,-0.8382,0.2071,0.1773
1789940316.197,0,aim,0.0000,0.0000,0.0000,0.0099,0.0068,0.1004,0.4719,-0.8382,0.2090,0.1789
1789940316.312,0,aim,0.0000,0.0000,0.0000,-0.0008,-0.0030,0.1004,0.4720,-0.8381,0.2100,0.1796
1789940316.412,0,aim,0.0000,0.0000,0.0000,-0.0013,-0.0081,0.1005,0.4722,-0.8382,0.2098,0.1795
1789940316.512,0,aim,0.0000,0.0000,0.0000,-0.0032,-0.0060,0.1006,0.4722,-0.8382,0.2096,0.1789
1789940316.633,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1006,0.4722,-0.8379,0.2092,0.1780
1789940316.734,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1006,0.4721,-0.8380,0.2091,0.1779
1789940316.854,0,aim,0.0000,0.0000,0.0000,-0.9000,0.2924,0.1006,0.4720,-0.8380,0.2078,0.1792
1789940316.973,0,aim,0.0000,0.0000,0.0000,-0.9000,0.1046,0.1006,0.4721,-0.8381,0.1760,0.2025
1789940317.092,0,aim,0.0000,0.0000,0.0000,-0.9000,0.0368,0.1007,0.4720,-0.8384,0.1012,0.2118
1789940317.194,0,aim,0.0000,0.0000,0.0000,-0.7707,0.0154,0.1008,0.4720,-0.8384,0.0154,0.2147
1789940317.312,0,aim,0.0000,0.0000,0.0000,-0.5910,0.0036,0.1009,0.4720,-0.8384,-0.0681,0.2160
1789940317.432,0,aim,0.0000,0.0000,0.0000,-0.4060,-0.0011,0.1008,0.4721,-0.8382,-0.1306,0.2159
1789940317.536,0,aim,0.0000,0.0000,0.0000,-0.2085,0.0016,0.1007,0.4720,-0.8382,-0.1601,0.2159
1789940317.652,0,aim,0.0000,0.0000,0.0000,-0.0546,-0.0027,0.1008,0.4720,-0.8380,-0.1796,0.2161
1789940317.752,0,aim,0.0000,0.0000,0.0000,-0.0225,-0.0042,0.1009,0.4720,-0.8380,-0.1841,0.2161
1789940317.856,0,aim,0.0000,0.0000,0.0000,-0.0071,-0.0011,0.1008,0.4721,-0.8381,-0.1855,0.2158
1789940317.974,0,aim,0.0000,0.0000,0.0000,-0.0005,-0.0011,0.1007,0.4721,-0.8381,-0.1861,0.2156
1789940318.094,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1007,0.4721,-0.8381,-0.1859,0.2155
1789940318.202,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1007,0.4721,-0.8383,-0.1858,0.2156
1789940318.313,0,aim,0.0000,0.0000,0.0000,0.9000,-0.7361,0.1005,0.4719,-0.8382,-0.1846,0.2144
1789940318.413,0,aim,0.0000,0.0000,0.0000,0.9000,-0.6857,0.1006,0.4718,-0.8382,-0.1614,0.1904
1789940318.533,0,aim,0.0000,0.0000,0.0000,0.8312,-0.5588,0.1006,0.4718,-0.8380,-0.1058,0.1365
1789940318.633,0,aim,0.0000,0.0000,0.0000,0.6522,-0.3650,0.1006,0.4719,-0.8380,-0.0156,0.0753
1789940318.736,0,aim,0.0000,0.0000,0.0000,0.5619,-0.2035,0.1006,0.4720,-0.8380,0.0217,0.0548
1789940318.852,0,aim,0.0000,0.0000,0.0000,0.3336,-0.0487,0.1007,0.4717,-0.8381,0.0867,0.0366
1789940318.953,0,aim,0.0000,0.0000,0.0000,0.1205,-0.0111,0.1007,0.4715,-0.8381,0.1136,0.0330
1789940319.072,0,aim,0.0000,0.0000,0.0000,0.0371,-0.0037,0.1007,0.4716,-0.8382,0.1241,0.0320
1789940319.173,0,aim,0.0000,0.0000,0.0000,0.0183,-0.0025,0.1005,0.4717,-0.8382,0.1272,0.0312
1789940319.274,0,aim,0.0000,0.0000,0.0000,0.0112,0.0007,0.1004,0.4716,-0.8381,0.1285,0.0311
1789940319.404,0,aim,0.0000,0.0000,0.0000,-0.0042,0.0017,0.1007,0.4716,-0.8381,0.1292,0.0310
1789940319.512,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1008,0.4712,-0.8380,0.1290,0.0312
1789940319.613,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1009,0.4713,-0.8379,0.1290,0.0312
1789940319.732,0,aim,0.0000,0.0000,0.0000,0.6865,0.6381,0.1008,0.4713,-0.8381,0.1304,0.0324
1789940319.834,0,aim,0.0000,0.0000,0.0000,0.6132,0.5578,0.1008,0.4715,-0.8380,0.1623,0.0642
1789940319.952,0,aim,0.0000,0.0000,0.0000,0.4378,0.3675,0.1006,0.4714,-0.8380,0.2262,0.1242
1789940320.068,0,aim,0.0000,0.0000,0.0000,0.2021,0.1292,0.1006,0.4715,-0.8381,0.2660,0.1538
1789940320.174,0,aim,0.0000,0.0000,0.0000,0.0649,0.0321,0.1004,0.4716,-0.8378,0.2842,0.1647
1789940320.292,0,aim,0.0000,0.0000,0.0000,0.0199,0.0120,0.1004,0.4716,-0.8379,0.2896,0.1675
1789940320.392,0,aim,0.0000,0.0000,0.0000,0.0086,0.0033,0.1004,0.4717,-0.8379,0.2911,0.1682
1789940320.513,0,aim,0.0000,0.0000,0.0000,0.0015,0.0013,0.1005,0.4716,-0.8379,0.2916,0.1686
1789940320.636,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1005,0.4713,-0.8377,0.2920,0.1689
1789940320.752,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1005,0.4715,-0.8378,0.2920,0.1690
1789940320.862,0,aim,0.0000,0.0000,0.0000,-0.4801,0.0656,0.1005,0.4716,-0.8377,0.2884,0.1719
1789940320.973,0,aim,0.0000,0.0000,0.0000,-0.3253,0.0256,0.1004,0.4715,-0.8378,0.2509,0.1774
1789940321.093,0,aim,0.0000,0.0000,0.0000,-0.0922,0.0091,0.1005,0.4715,-0.8378,0.2215,0.1797
1789940321.200,0,aim,0.0000,0.0000,0.0000,-0.0356,0.0013,0.1005,0.4715,-0.8378,0.2141,0.1803
1789940321.314,0,aim,0.0000,0.0000,0.0000,-0.0132,0.0001,0.1005,0.4714,-0.8377,0.2113,0.1806
1789940321.432,0,aim,0.0000,0.0000,0.0000,-0.0030,0.0000,0.1005,0.4714,-0.8377,0.2103,0.1807
1789940321.532,0,post_press,0.0000,0.0000,0.0000,0.0018,-0.0029,0.1004,0.4715,-0.8377,0.2102,0.1808
1789940321.632,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1005,0.4715,-0.8376,0.2104,0.1805
1789940321.754,0,finish,0.0000,0.0000,0.0000,0.0000,0.0000,0.1004,0.4714,-0.8376,0.2106,0.1805
