t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789942393.910,0,move,-0.0002,-0.0054,0.0003,0.0002,0.0002,-0.0317,0.4813,-0.9775,-0.0000,-0.0000
1789942394.028,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0319,0.4807,-0.9774,-0.0000,-0.0001
1789942394.130,0,aim,0.0000,0.0000,0.0000,0.8243,0.7217,-0.0320,0.4809,-0.9776,0.0013,0.0013
1789942394.248,0,aim,0.0000,0.0000,0.0000,0.7799,0.6668,-0.0320,0.4810,-0.9776,0.0256,0.0268
1789942394.349,0,aim,0.0000,0.0000,0.0000,0.6407,0.5086,-0.0322,0.4809,-0.9776,0.0936,0.0904
1789942394.468,0,aim,0.0000,0.0000,0.0000,0.4586,0.2722,-0.0325,0.4807,-0.9775,0.1632,0.1448
1789942394.588,0,aim,0.0000,0.0000,0.0000,0.2054,0.0722,-0.0325,0.4809,-0.9775,0.2092,0.1690
1789942394.689,0,aim,0.0000,0.0000,0.0000,0.0805,0.0259,-0.0326,0.4809,-0.9774,0.2253,0.1743
1789942394.808,0,aim,0.0000,0.0000,0.0000,0.0310,0.0072,-0.0328,0.4809,-0.9773,0.2327,0.1764
1789942394.909,0,aim,0.0000,0.0000,0.0000,0.0163,0.0035,-0.0329,0.4809,-0.9773,0.2348,0.1769
1789942395.011,0,aim,0.0000,0.0000,0.0000,0.0073,-0.0012,-0.0329,0.4809,-0.9772,0.2362,0.1770
1789942395.128,0,aim,0.0000,0.0000,0.0000,-0.0005,0.0012,-0.0328,0.4809,-0.9772,0.2364,0.1767
1789942395.229,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0327,0.4810,-0.9772,0.2362,0.1767
1789942395.329,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0327,0.4812,-0.9773,0.2361,0.1769
1789942395.447,0,aim,0.0000,0.0000,0.0000,-0.9000,0.4444,-0.0327,0.4812,-0.9772,0.2238,0.1892
1789942395.548,0,aim,0.0000,0.0000,0.0000,-0.9000,0.2477,-0.0326,0.4811,-0.9773,0.1808,0.2260
1789942395.649,0,aim,0.0000,0.0000,0.0000,-0.9000,0.1125,-0.0327,0.4811,-0.9772,0.1229,0.2427
1789942395.771,0,aim,0.0000,0.0000,0.0000,-0.8273,0.0304,-0.0327,0.4810,-0.9770,0.0174,0.2529
1789942395.888,0,aim,0.0000,0.0000,0.0000,-0.6086,0.0067,-0.0328,0.4812,-0.9772,-0.0888,0.2555
1789942395.988,0,aim,0.0000,0.0000,0.0000,-0.4534,0.0056,-0.0328,0.4811,-0.9772,-0.1447,0.2562
1789942396.108,0,aim,0.0000,0.0000,0.0000,-0.1946,0.0019,-0.0328,0.4811,-0.9772,-0.1906,0.2568
1789942396.208,0,aim,0.0000,0.0000,0.0000,-0.0880,-0.0025,-0.0329,0.4811,-0.9771,-0.2033,0.2568
1789942396.328,0,aim,0.0000,0.0000,0.0000,-0.0297,0.0031,-0.0328,0.4810,-0.9771,-0.2111,0.2568
1789942396.428,0,aim,0.0000,0.0000,0.0000,-0.0163,0.0042,-0.0327,0.4808,-0.9771,-0.2134,0.2573
1789942396.548,0,aim,0.0000,0.0000,0.0000,0.0007,-0.0030,-0.0329,0.4809,-0.9770,-0.2147,0.2575
1789942396.648,0,aim,0.0000,0.0000,0.0000,0.0040,-0.0015,-0.0330,0.4808,-0.9769,-0.2147,0.2575
1789942396.751,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0331,0.4807,-0.9769,-0.2146,0.2576
1789942396.868,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0333,0.4809,-0.9769,-0.2145,0.2576
1789942396.970,0,aim,0.0000,0.0000,0.0000,0.9000,-0.8131,-0.0334,0.4810,-0.9769,-0.2108,0.2542
1789942397.072,0,aim,0.0000,0.0000,0.0000,0.9000,-0.7367,-0.0334,0.4810,-0.9770,-0.1716,0.2143
1789942397.188,0,aim,0.0000,0.0000,0.0000,0.8124,-0.5695,-0.0336,0.4812,-0.9770,-0.0902,0.1394
1789942397.288,0,aim,0.0000,0.0000,0.0000,0.6596,-0.4193,-0.0335,0.4814,-0.9771,-0.0140,0.0884
1789942397.390,0,aim,0.0000,0.0000,0.0000,0.5007,-0.1821,-0.0335,0.4813,-0.9770,0.0488,0.0516
1789942397.509,0,aim,0.0000,0.0000,0.0000,0.3180,-0.0700,-0.0338,0.4813,-0.9770,0.0953,0.0374
1789942397.628,0,aim,0.0000,0.0000,0.0000,0.0812,-0.0148,-0.0337,0.4812,-0.9772,0.1248,0.0315
1789942397.729,0,aim,0.0000,0.0000,0.0000,0.0305,-0.0044,-0.0337,0.4811,-0.9772,0.1312,0.0304
1789942397.838,0,aim,0.0000,0.0000,0.0000,0.0146,-0.0013,-0.0338,0.4811,-0.9772,0.1335,0.0299
1789942397.948,0,aim,0.0000,0.0000,0.0000,0.0066,0.0004,-0.0339,0.4812,-0.9773,0.1348,0.0298
1789942398.048,0,aim,0.0000,0.0000,0.0000,0.0022,0.0052,-0.0338,0.4810,-0.9773,0.1351,0.0299
1789942398.168,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0338,0.4810,-0.9773,0.1353,0.0303
1789942398.288,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0338,0.4809,-0.9775,0.1353,0.0304
1789942398.389,0,aim,0.0000,0.0000,0.0000,0.7409,0.5926,-0.0337,0.4808,-0.9775,0.1423,0.0376
1789942398.490,0,aim,0.0000,0.0000,0.0000,0.6636,0.4974,-0.0337,0.4808,-0.9776,0.1789,0.0732
1789942398.591,0,aim,0.0000,0.0000,0.0000,0.5148,0.3070,-0.0337,0.4809,-0.9776,0.2385,0.1186
1789942398.709,0,aim,0.0000,0.0000,0.0000,0.3355,0.1040,-0.0335,0.4809,-0.9775,0.2860,0.1437
1789942398.830,0,aim,0.0000,0.0000,0.0000,0.0665,0.0288,-0.0335,0.4809,-0.9776,0.3197,0.1534
1789942398.948,0,aim,0.0000,0.0000,0.0000,0.0196,0.0105,-0.0335,0.4809,-0.9777,0.3257,0.1559
1789942399.048,0,aim,0.0000,0.0000,0.0000,0.0042,0.0036,-0.0334,0.4809,-0.9776,0.3269,0.1565
1789942399.169,0,aim,0.0000,0.0000,0.0000,0.0006,0.0006,-0.0334,0.4809,-0.9774,0.3272,0.1568
1789942399.290,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0332,0.4807,-0.9773,0.3271,0.1567
1789942399.408,0,aim,0.0000,0.0000,0.0000,-0.5100,0.1633,-0.0332,0.4809,-0.9772,0.3271,0.1566
1789942399.508,0,aim,0.0000,0.0000,0.0000,-0.4737,0.0935,-0.0333,0.4809,-0.9772,0.3152,0.1654
1789942399.611,0,aim,0.0000,0.0000,0.0000,-0.2523,0.0301,-0.0333,0.4809,-0.9772,0.2705,0.1732
1789942399.727,0,aim,0.0000,0.0000,0.0000,-0.0833,0.0077,-0.0333,0.4810,-0.9772,0.2493,0.1755
1789942399.828,0,aim,0.0000,0.0000,0.0000,-0.0338,0.0002,-0.0333,0.4810,-0.9772,0.2431,0.1761
1789942399.930,0,aim,0.0000,0.0000,0.0000,-0.0115,-0.0002,-0.0333,0.4811,-0.9772,0.2402,0.1760
1789942400.036,0,aim,0.0000,0.0000,0.0000,-0.0058,-0.0011,-0.0332,0.4810,-0.9771,0.2390,0.1761
1789942400.148,0,aim,0.0000,0.0000,0.0000,-0.0051,-0.0060,-0.0331,0.4812,-0.9770,0.2385,0.1759
1789942400.248,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0332,0.4814,-0.9771,0.2382,0.1757
1789942400.349,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0331,0.4814,-0.9771,0.2383,0.1759
