t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789942266.182,0,move,0.0010,-0.5400,0.7200,-0.0003,0.0010,0.1202,0.6719,-0.8940,0.0000,-0.0001
1789942266.302,0,move,0.0004,-0.5400,0.5991,0.0001,0.0001,0.1204,0.6080,-0.8115,-0.0000,-0.0000
1789942266.420,0,move,0.0002,-0.5400,0.4651,-0.0008,-0.0004,0.1204,0.5425,-0.7446,0.0001,0.0000
1789942266.539,0,move,0.0001,-0.5386,0.2703,-0.0003,-0.0012,0.1205,0.4766,-0.6959,0.0000,0.0001
1789942266.639,0,move,-0.0001,-0.4618,0.1742,-0.0005,-0.0009,0.1205,0.4243,-0.6719,0.0001,0.0001
1789942266.741,0,move,-0.0003,-0.3839,0.1127,0.0001,0.0002,0.1206,0.3795,-0.6565,-0.0000,-0.0000
1789942266.859,0,move,0.0001,-0.2340,0.0660,-0.0013,-0.0002,0.1205,0.3377,-0.6448,0.0002,0.0000
1789942266.969,0,move,-0.0000,-0.1503,0.0427,-0.0007,0.0006,0.1205,0.3168,-0.6390,0.0001,-0.0001
1789942267.079,0,move,-0.0002,-0.0871,0.0252,-0.0007,-0.0000,0.1206,0.3010,-0.6346,0.0001,0.0000
1789942267.199,0,move,-0.0006,-0.0509,0.0150,0.0002,0.0008,0.1206,0.2920,-0.6321,-0.0000,-0.0001
1789942267.302,0,move,-0.0003,-0.0328,0.0098,-0.0001,-0.0002,0.1206,0.2874,-0.6308,0.0000,0.0000
1789942267.419,0,move,0.0000,-0.0188,0.0054,-0.0003,0.0001,0.1205,0.2840,-0.6297,0.0000,-0.0000
1789942267.539,0,move,-0.0001,-0.0115,0.0033,-0.0005,0.0004,0.1205,0.2821,-0.6291,0.0001,-0.0001
1789942267.640,0,move,-0.0001,-0.0076,0.0019,-0.0002,0.0010,0.1205,0.2812,-0.6288,0.0000,-0.0001
1789942267.759,0,move,-0.0005,-0.0048,0.0010,0.0002,-0.0002,0.1206,0.2805,-0.6286,-0.0000,0.0000
1789942267.880,0,move,-0.0004,-0.0029,0.0005,0.0001,-0.0001,0.1206,0.2800,-0.6285,-0.0000,0.0000
1789942267.999,0,verify,0.0000,0.0000,0.0000,0.0000,0.0000,0.1206,0.2797,-0.6284,-0.0001,0.0000
1789942268.108,0,aim,0.0000,0.0000,0.0000,0.0000,0.0000,0.1205,0.2796,-0.6285,-0.0000,0.0001
1789942268.219,0,aim,0.0000,0.0000,0.0000,0.5996,0.8070,0.1205,0.2795,-0.6286,0.0119,0.0118
1789942268.340,0,aim,0.0000,0.0000,0.0000,0.4512,0.7011,0.1205,0.2796,-0.6286,0.0648,0.0661
1789942268.459,0,aim,0.0000,0.0000,0.0000,0.1692,0.5239,0.1207,0.2795,-0.6286,0.1119,0.1398
1789942268.559,0,aim,0.0000,0.0000,0.0000,0.0498,0.3536,0.1209,0.2795,-0.6284,0.1259,0.1888
1789942268.659,0,aim,0.0000,0.0000,0.0000,0.0134,0.0956,0.1210,0.2795,-0.6284,0.1300,0.2210
1789942268.760,0,aim,0.0000,0.0000,0.0000,0.0037,0.0214,0.1210,0.2797,-0.6284,0.1311,0.2293
1789942268.879,0,aim,0.0000,0.0000,0.0000,-0.0034,0.0068,0.1211,0.2798,-0.6286,0.1314,0.2312
1789942268.979,0,post_press,0.0000,0.0000,0.0000,-0.0034,0.0033,0.1211,0.2797,-0.6285,0.1310,0.2315
1789942269.100,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1212,0.2797,-0.6283,0.1310,0.2317
1789942269.219,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.4823,0.1211,0.2796,-0.6283,0.1310,0.2316
1789942269.339,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.4395,0.1210,0.2795,-0.6284,0.1191,0.2190
1789942269.461,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.1961,0.1212,0.2795,-0.6284,0.0654,0.1775
1789942269.562,0,aim,0.0000,0.0000,0.0000,-0.9000,-0.0703,0.1211,0.2797,-0.6285,-0.0118,0.1614
1789942269.684,0,aim,0.0000,0.0000,0.0000,-0.8077,-0.0147,0.1210,0.2795,-0.6283,-0.1184,0.1550
1789942269.799,0,aim,0.0000,0.0000,0.0000,-0.6278,-0.0004,0.1210,0.2793,-0.6282,-0.2066,0.1538
1789942269.919,0,aim,0.0000,0.0000,0.0000,-0.4428,-0.0052,0.1210,0.2795,-0.6283,-0.2737,0.1538
1789942270.039,0,aim,0.0000,0.0000,0.0000,-0.1809,-0.0028,0.1212,0.2795,-0.6284,-0.3187,0.1535
1789942270.160,0,aim,0.0000,0.0000,0.0000,-0.0553,0.0009,0.1213,0.2794,-0.6284,-0.3353,0.1536
1789942270.279,0,aim,0.0000,0.0000,0.0000,-0.0178,-0.0043,0.1214,0.2795,-0.6282,-0.3404,0.1532
1789942270.384,0,aim,0.0000,0.0000,0.0000,-0.0077,0.0010,0.1214,0.2794,-0.6281,-0.3420,0.1530
1789942270.500,0,aim,0.0000,0.0000,0.0000,-0.0065,0.0020,0.1215,0.2793,-0.6282,-0.3427,0.1533
1789942270.619,0,aim,0.0000,0.0000,0.0000,0.0004,-0.0011,0.1215,0.2793,-0.6280,-0.3433,0.1533
1789942270.721,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1215,0.2793,-0.6279,-0.3431,0.1530
1789942270.841,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1215,0.2793,-0.6281,-0.3432,0.1529
1789942270.963,0,aim,0.0000,0.0000,0.0000,0.9000,-0.5470,0.1216,0.2792,-0.6280,-0.3419,0.1517
1789942271.079,0,aim,0.0000,0.0000,0.0000,0.9000,-0.4540,0.1216,0.2793,-0.6279,-0.3093,0.1194
1789942271.180,0,aim,0.0000,0.0000,0.0000,0.9000,-0.2843,0.1216,0.2791,-0.6279,-0.2629,0.0857
1789942271.299,0,aim,0.0000,0.0000,0.0000,0.8026,-0.0420,0.1217,0.2793,-0.6280,-0.1441,0.0549
1789942271.419,0,aim,0.0000,0.0000,0.0000,0.6123,-0.0108,0.1217,0.2792,-0.6279,-0.0524,0.0513
1789942271.519,0,aim,0.0000,0.0000,0.0000,0.4607,0.0010,0.1215,0.2792,-0.6281,0.0039,0.0503
1789942271.639,0,aim,0.0000,0.0000,0.0000,0.1910,0.0043,0.1215,0.2790,-0.6281,0.0523,0.0506
1789942271.759,0,aim,0.0000,0.0000,0.0000,0.0576,0.0008,0.1215,0.2791,-0.6281,0.0692,0.0509
1789942271.860,0,aim,0.0000,0.0000,0.0000,0.0221,-0.0040,0.1214,0.2792,-0.6281,0.0738,0.0510
1789942271.980,0,aim,0.0000,0.0000,0.0000,0.0054,-0.0040,0.1215,0.2793,-0.6282,0.0756,0.0507
1789942272.106,0,aim,0.0000,0.0000,0.0000,0.0042,-0.0003,0.1214,0.2793,-0.6284,0.0763,0.0505
1789942272.220,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1213,0.2794,-0.6283,0.0766,0.0504
1789942272.322,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1213,0.2794,-0.6283,0.0764,0.0504
1789942272.439,0,aim,0.0000,0.0000,0.0000,0.6314,0.7380,0.1212,0.2795,-0.6283,0.0832,0.0574
1789942272.539,0,aim,0.0000,0.0000,0.0000,0.5442,0.6645,0.1211,0.2794,-0.6283,0.1187,0.0926
1789942272.641,0,aim,0.0000,0.0000,0.0000,0.3885,0.5192,0.1211,0.2795,-0.6282,0.1683,0.1504
1789942272.772,0,aim,0.0000,0.0000,0.0000,0.1171,0.2673,0.1211,0.2795,-0.6281,0.2049,0.2080
1789942272.879,0,aim,0.0000,0.0000,0.0000,0.0317,0.0784,0.1212,0.2794,-0.6280,0.2151,0.2321
1789942272.979,0,aim,0.0000,0.0000,0.0000,0.0090,0.0279,0.1213,0.2795,-0.6279,0.2172,0.2380
1789942273.104,0,aim,0.0000,0.0000,0.0000,0.0018,0.0100,0.1213,0.2794,-0.6281,0.2182,0.2409
1789942273.219,0,aim,0.0000,0.0000,0.0000,0.0044,0.0053,0.1212,0.2794,-0.6280,0.2183,0.2415
1789942273.321,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1213,0.2793,-0.6279,0.2186,0.2419
1789942273.439,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1213,0.2793,-0.6279,0.2186,0.2420
1789942273.539,0,aim,0.0000,0.0000,0.0000,-0.5070,-0.0652,0.1213,0.2794,-0.6280,0.2175,0.2406
1789942273.640,0,aim,0.0000,0.0000,0.0000,-0.4314,-0.0190,0.1212,0.2794,-0.6281,0.1937,0.2351
1789942273.761,0,aim,0.0000,0.0000,0.0000,-0.1600,-0.0053,0.1211,0.2794,-0.6281,0.1509,0.2334
1789942273.880,0,aim,0.0000,0.0000,0.0000,-0.0497,0.0001,0.1210,0.2793,-0.6281,0.1377,0.2331
1789942273.980,0,aim,0.0000,0.0000,0.0000,-0.0237,-0.0013,0.1212,0.2794,-0.6281,0.1334,0.2330
1789942274.101,0,aim,0.0000,0.0000,0.0000,-0.0103,-0.0038,0.1212,0.2794,-0.6281,0.1315,0.2329
1789942274.219,0,aim,0.0000,0.0000,0.0000,0.0000,-0.0071,0.1211,0.2796,-0.6280,0.1307,0.2325
1789942274.319,0,aim,0.0000,0.0000,0.0000,0.0004,-0.0039,0.1211,0.2796,-0.6281,0.1307,0.2322
1789942274.419,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1210,0.2797,-0.6281,0.1307,0.2318
1789942274.539,0,finish,0.0000,0.0000,0.0000,0.0000,0.0000,0.1211,0.2797,-0.6281,0.1307,0.2319
