t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789942552.090,0,wait_data,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0010,1.4828,-1.9717,0.0001,-0.0016
1789942552.207,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0009,1.4828,-1.9717,0.0001,-0.0016
1789942552.309,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0009,1.4828,-1.9717,0.0001,-0.0016
1789942552.409,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0008,1.4827,-1.9717,0.0001,-0.0017
1789942552.513,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0008,1.4828,-1.9717,0.0002,-0.0017
1789942552.629,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0008,1.4828,-1.9718,0.0001,-0.0017
1789942552.748,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0008,1.4828,-1.9719,0.0002,-0.0017
1789942552.862,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0008,1.4828,-1.9720,0.0002,-0.0017
1789942552.973,0,look,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0009,1.4827,-1.9720,0.0000,-0.0018
1789942553.089,0,move,0.0177,-0.5400,0.7200,-0.0005,0.0103,0.0000,1.4808,-1.9694,0.0001,-0.0013
1789942553.190,0,move,0.0113,-0.5400,0.7200,-0.0000,0.0040,0.0016,1.4661,-1.9498,0.0000,-0.0005
1789942553.291,0,move,0.0073,-0.5400,0.7200,-0.0002,0.0013,0.0026,1.4365,-1.9105,0.0000,-0.0002
1789942553.408,0,move,0.0046,-0.5400,0.7200,-0.0001,0.0006,0.0033,1.3813,-1.8375,0.0000,-0.0001
1789942553.510,0,move,0.0027,-0.5400,0.7200,0.0008,0.0000,0.0038,1.3297,-1.7660,-0.0001,-0.0000
1789942553.629,0,move,0.0016,-0.5400,0.7200,0.0003,0.0003,0.0041,1.2643,-1.6795,-0.0000,-0.0000
1789942553.731,0,move,0.0012,-0.5400,0.7200,-0.0005,0.0011,0.0042,1.2108,-1.6047,0.0001,-0.0001
1789942553.851,0,move,0.0007,-0.5400,0.7200,0.0003,0.0006,0.0043,1.1563,-1.5351,-0.0000,-0.0001
1789942553.970,0,move,0.0007,-0.5400,0.7200,0.0001,0.0017,0.0043,1.0930,-1.4488,-0.0000,-0.0002
1789942554.089,0,move,0.0002,-0.5400,0.7200,-0.0002,-0.0003,0.0044,1.0188,-1.3491,0.0000,0.0000
1789942554.209,0,move,0.0006,-0.5400,0.6402,0.0002,0.0002,0.0043,0.9524,-1.2650,-0.0000,-0.0000
1789942554.309,0,move,0.0007,-0.5400,0.5401,0.0009,-0.0002,0.0043,0.8983,-1.2048,-0.0001,0.0000
1789942554.429,0,move,-0.0003,-0.5400,0.3607,-0.0000,-0.0009,0.0045,0.8336,-1.1461,0.0000,0.0001
1789942554.529,0,move,-0.0002,-0.5400,0.2302,0.0003,0.0003,0.0045,0.7790,-1.1135,-0.0000,-0.0000
1789942554.630,0,move,-0.0002,-0.5400,0.1502,0.0002,-0.0002,0.0045,0.7248,-1.0935,-0.0000,0.0000
1789942554.749,0,move,-0.0005,-0.4876,0.0875,-0.0006,0.0002,0.0046,0.6591,-1.0778,0.0001,-0.0000
1789942554.868,0,move,-0.0003,-0.3970,0.0520,0.0001,-0.0004,0.0045,0.6046,-1.0689,-0.0000,0.0001
