t,episode,state,cmd_base_yaw,cmd_shoulder_pitch,cmd_elbow_pitch,cmd_head_pan,cmd_head_tilt,q_base_yaw,q_shoulder_pitch,q_elbow_pitch,q_head_pan,q_head_tilt
1789939911.887,0,aim,0.0000,0.0000,0.0000,0.5878,0.5555,0.1164,0.4277,-0.7692,0.0766,0.0833
1789939911.987,0,aim,0.0000,0.0000,0.0000,0.4387,0.4001,0.1163,0.4277,-0.7693,0.1287,0.1339
1789939912.088,0,aim,0.0000,0.0000,0.0000,0.2424,0.1672,0.1164,0.4277,-0.7693,0.1634,0.1674
1789939912.210,0,aim,0.0000,0.0000,0.0000,0.0454,0.0262,0.1164,0.4276,-0.7693,0.1880,0.1855
1789939912.328,0,aim,0.0000,0.0000,0.0000,0.0106,0.0060,0.1164,0.4276,-0.7694,0.1923,0.1881
1789939912.448,0,aim,0.0000,0.0000,0.0000,0.0061,-0.0001,0.1163,0.4277,-0.7694,0.1936,0.1886
1789939912.570,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1162,0.4276,-0.7692,0.1942,0.1886
1789939912.688,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1161,0.4276,-0.7691,0.1942,0.1888
1789939912.789,0,aim,0.0000,0.0000,0.0000,-0.4628,0.0669,0.1162,0.4277,-0.7691,0.1941,0.1887
1789939912.909,0,aim,0.0000,0.0000,0.0000,-0.3726,0.0200,0.1162,0.4277,-0.7691,0.1687,0.1947
1789939913.034,0,aim,0.0000,0.0000,0.0000,-0.0836,0.0013,0.1162,0.4277,-0.7690,0.1319,0.1965
1789939913.147,0,aim,0.0000,0.0000,0.0000,-0.0393,-0.0051,0.1162,0.4278,-0.7688,0.1263,0.1967
1789939913.249,0,aim,0.0000,0.0000,0.0000,-0.0221,-0.0044,0.1163,0.4279,-0.7689,0.1235,0.1963
1789939913.367,0,aim,0.0000,0.0000,0.0000,-0.0018,0.0010,0.1162,0.4278,-0.7691,0.1215,0.1963
1789939913.469,0,aim,0.0000,0.0000,0.0000,-0.0047,-0.0012,0.1163,0.4279,-0.7691,0.1214,0.1964
1789939913.588,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1162,0.4279,-0.7690,0.1211,0.1964
1789939913.707,0,post_press,0.0000,0.0000,0.0000,0.0000,0.0000,0.1162,0.4278,-0.7691,0.1212,0.1964
